source,unit,group,domain,repetition,n_train,n_test,n_features,positive_rate_train,positive_rate_test,upcr_n_kept,budget,n_trusted,method,auc,delta_vs_upcr,converged,n_iter
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.6500677506775067,-0.15233451536643028,1,9
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.7158399642507064,-0.08656230179323054,1,14
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.635530185089085,-0.16687208095485195,1,21
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.7919405523842473,-0.01046171365968962,1,9
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.8015049299429164,-0.0008973361010204961,1,10
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.7288495358357838,-0.07355273020815312,1,13
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.764151963328144,-0.038250302715792994,1,8
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.7483638932134002,-0.054038372830536696,1,12
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.75829945799458,-0.044102808049356956,1,24
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.8067015510580637,0.004299285014126797,1,8
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.8216030963501124,0.019200830306175476,1,10
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.8030725653001212,0.0006702992561842258,1,11
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.8070619270022488,0.004659660958311829,1,9
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.7213825462722712,-0.08101971977166578,1,14
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.7135695958023409,-0.08883267024159602,1,33
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.8031878856022603,0.0007856195583233472,1,7
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.7844231101885487,-0.01797915585538823,1,9
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.7686602663898979,-0.03374199965403901,1,12
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.8024022660439369,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.807033096926714,0.004630830882777048,1,9
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.8113756270541429,0.00897336101020596,1,13
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.8083304503257798,0.00592818428184283,1,38
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.8066474946664359,0.004245228622498987,1,8
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.8271600934094446,0.02475782736550769,1,10
real,se_squad_v2_llama8b,QA,QA,16,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.8164641353860347,0.014061869342097744,1,14
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.8211850602548578,-0.0038055699705934476,1,7
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.7144020642334082,-0.11058856599204303,1,14
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.828136712218186,0.003146081992734695,1,14
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.8249798189471256,-1.0811278325695284e-05,1,8
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.8297187626131579,0.004728132387706641,1,10
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.8239058986334544,-0.0010847315919968459,1,11
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.8259131926425647,0.000922562417113415,1,9
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.6362473332180131,-0.1887432970074382,1,14
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.7481981202790752,-0.0767925099463761,1,19
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.8247996309750332,-0.00019099925041810017,1,9
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.8194588594822118,-0.005531770743239517,1,9
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.7889602433258376,-0.03603038689961369,1,11
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.43898474889004213,-0.38600588133540914,1,8
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.5544960502796517,-0.2704945799457996,1,13
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.49946303984316437,-0.3255275903822869,1,21
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.8253834400046128,0.00039280977916156257,1,9
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.8401408349189874,0.015150204693536118,1,10
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.7200023064060428,-0.10498832381940848,1,12
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.7664583693709277,-0.058532260854523566,1,8
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.7957136885198639,-0.029276941705587367,1,12
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.7643790001729805,-0.06061163005247072,1,32
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.8205904399469526,-0.004400190278498695,1,9
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.8383029176036441,0.013312287378192789,1,10
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.8063555901516462,-0.01863504007380512,1,13
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.8249906302254513,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.8259672490341925,0.0009766188087412253,1,10
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.815999250418036,-0.008991379807415267,1,11
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.8137324857291126,-0.011258144496338662,1,41
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.8257762497837744,0.0007856195583231251,1,7
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.8394128755117338,0.014422245286282553,1,10
real,se_squad_v2_llama8b,QA,QA,17,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.8302989678832958,0.005308337657844553,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr2,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,anchored_pcr6,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,0,0,pseudo_gold_pcr6,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr2,0.7387490630225451,-0.04666508101251243,1,10
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_pcr6,0.7385724788098945,-0.046841665225162976,1,12
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,gold_ridge_all,0.7484467796805627,-0.03696736435449477,1,16
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr2,0.7821094966268811,-0.0033046474081763755,1,9
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,anchored_pcr6,0.787414230525284,0.002000086490226538,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,5,5,pseudo_gold_pcr6,0.7507387706855791,-0.034675373349478344,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr2,0.779622902612005,-0.00579124142305254,1,9
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_pcr6,0.7234907455457533,-0.06192339848930417,1,12
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,gold_ridge_all,0.7604725249380153,-0.024941619097042178,1,19
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr2,0.787752983912818,0.0023388398777605124,1,7
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,anchored_pcr6,0.7964884967998616,0.011074352764804063,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,10,10,pseudo_gold_pcr6,0.7962722712333506,0.010858127198293155,1,12
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr2,0.7877169463183994,0.002302802283341898,1,7
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_pcr6,0.7590310211612754,-0.026383122873782083,1,12
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,gold_ridge_all,0.7404536412385401,-0.04496050279651742,1,27
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr2,0.7862177823905898,0.0008036383555323212,1,8
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,anchored_pcr6,0.7923513809606182,0.006937236925560697,1,9
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,20,20,pseudo_gold_pcr6,0.7491531165311655,-0.03626102750389204,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr2,0.764988035518653,-0.020426108516404473,1,9
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_pcr6,0.7371562013492475,-0.04825794268580996,1,13
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,gold_ridge_all,0.7627897422591248,-0.022624401775932723,1,34
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr2,0.7814788387245575,-0.003935305310500015,1,7
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,anchored_pcr6,0.8006436314363143,0.015229487401256847,1,10
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,40,40,pseudo_gold_pcr6,0.7903693132676008,0.004955169232543355,1,12
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,platt_upcr,0.7854141440350575,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr2,0.7875475696246325,0.0021334255895749665,1,11
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_pcr6,0.7982255088508332,0.012811364815775717,1,13
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,gold_ridge_all,0.7917639681715966,0.006349824136539062,1,42
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr2,0.7885241884333737,0.003110044398316192,1,7
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,anchored_pcr6,0.801130138960964,0.015715994925906474,1,10
real,se_squad_v2_llama8b,QA,QA,18,1759,1174,24,0.27970437748720867,0.27938671209540034,23,80,80,pseudo_gold_pcr6,0.7977930577178112,0.012378913682753678,1,14
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,0,0,upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,0,0,platt_upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,0,0,anchored_pcr2,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,0,0,anchored_pcr6,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,0,0,pseudo_gold_pcr6,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,platt_upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,gold_pcr2,0.7774174018335929,-0.025810125122527672,1,9
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,gold_pcr6,0.7344173441734416,-0.06881018278267892,1,12
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,gold_ridge_all,0.7712153318341695,-0.03201219512195108,1,15
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,anchored_pcr2,0.8000021622556651,-0.0032253647004554242,1,9
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,anchored_pcr6,0.8030401314651444,-0.00018739549097612773,1,10
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,5,5,pseudo_gold_pcr6,0.8025608314593784,-0.0006666954967421423,1,9
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,platt_upcr,0.8032275269561205,0.0,1,0
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,gold_pcr2,0.35964077725883636,-0.4435867496972842,1,8
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,gold_pcr6,0.5281129274058698,-0.27511459955025075,1,12
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,gold_ridge_all,0.37521622556651096,-0.4280113013896096,1,21
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,anchored_pcr2,0.8051086893847661,0.0018811624286455553,1,8
real,se_squad_v2_llama8b,QA,QA,19,1759,1174,24,0.27970437748720867,0.27938671209540034,22,10,10,anchored_pcr6,0.8033752810932364,0.00014775413711587415,1,10
