uid,cell,group_id,category,tokens,steps,first_error_step,error_start,error_stop,gate_percentile,log2_tokens,error_start_fraction,error_step_fraction,feature_change_l2,predictor_disagreement,mean_signed_residual
pb_gsm8k_q4__d30709b3fc132e17,pb_gsm8k_q4,pb_source_v2:d67f6fdc45e2b213b74b23b6,2,201,4,3,132,190,0.03875,7.651051691178929,0.6567164179104478,0.2885572139303483,1.0204302893911812,0.2182745310245685,-0.07988955999067521
pb_gsm8k_q4__500c924e6a4f8671,pb_gsm8k_q4,pb_source_v2:1aea626b4cf5a0a1201649a8,0,350,7,3,158,253,0.34875,8.451211111832329,0.4514285714285714,0.2714285714285714,2.951134014254361,0.30989935700278937,-0.026437527514899455
pb_gsm8k_q4__c83af86cb9c7d351,pb_gsm8k_q4,pb_source_v2:59c1f5c956a2ede98da66403,2,283,6,5,185,261,0.17375,8.144658242831882,0.6537102473498233,0.26855123674911663,4.288236056494153,0.30894961504768004,-0.008389587490563899
pb_gsm8k_q4__e35b3c2cefe2c010,pb_gsm8k_q4,pb_source_v2:2064b5a551cb06925e74d293,2,120,3,3,66,120,0.14125,6.906890595608519,0.55,0.45,2.8121012126362053,0.29172009464593956,0.16248907392844594
pb_gsm8k_q4__ccd98424ede05dd8,pb_gsm8k_q4,pb_source_v2:5c273a4296dab569a9227675,2,210,4,2,68,125,0.17125,7.714245517666122,0.3238095238095238,0.2714285714285714,3.1608495076405667,0.25395633130257683,-0.03379836270028996
pb_gsm8k_q4__0d5ec85da3b06019,pb_gsm8k_q4,pb_source_v2:798a745298c85d2fb4d4d6e4,1,287,3,1,0,80,0.92125,8.164906926675688,0.0,0.2787456445993031,,0.22399739392678644,-0.12172181060116792
pb_gsm8k_q4__61532c84c480d7e9,pb_gsm8k_q4,pb_source_v2:a4de1b0d96af78d00d1b12f5,0,400,5,5,228,400,0.94625,8.643856189774725,0.57,0.43,2.989158557487961,0.31070497885351483,0.22435336189924687
pb_gsm8k_q4__74d6ae235643a01a,pb_gsm8k_q4,pb_source_v2:9b418b58f2d6b6c0a90f6035,2,345,7,6,258,324,0.32875,8.430452551665532,0.7478260869565218,0.19130434782608696,4.094624519957821,0.3361664320393669,0.07512212983274434
pb_gsm8k_q4__42060c7ee63b12a9,pb_gsm8k_q4,pb_source_v2:91e7fa5da4a5aae2e2428578,0,403,7,6,244,372,0.99125,8.654636028527968,0.6054590570719603,0.3176178660049628,1.7529522510175424,0.35887502053970854,0.3067147209336053
pb_gsm8k_q4__4d6d77c8e415150d,pb_gsm8k_q4,pb_source_v2:b10bfc1200abd5a85b50cc62,1,239,6,2,48,78,0.81625,7.900866807980749,0.200836820083682,0.12552301255230125,2.2957322499572705,0.2506271561921546,0.2936578895680159
pb_gsm8k_q4__d6bf7bac8ff5caab,pb_gsm8k_q4,pb_source_v2:0e762e85088891d175fbaeb6,2,158,4,2,22,70,0.28875,7.303780748177103,0.13924050632911392,0.3037974683544304,1.3377866549662802,0.2001129060874369,0.049116829076632146
pb_gsm8k_q4__99a4b4ea9a642d6e,pb_gsm8k_q4,pb_source_v2:0264a7faeb62e07f12a024be,0,292,4,4,174,292,0.84875,8.189824558880018,0.5958904109589042,0.4041095890410959,2.22681753588981,0.29074588340280283,0.052760222003701666
pb_gsm8k_q4__d271aeec17c03984,pb_gsm8k_q4,pb_source_v2:3d994447a15548bb0e94920d,0,126,4,1,0,54,0.61375,6.977279923499917,0.0,0.42857142857142855,,0.24020037620493276,0.004625657942420142
pb_gsm8k_q4__a86265c4e080d327,pb_gsm8k_q4,pb_source_v2:8fd6525f5b25a51226ed5c53,0,176,4,2,33,97,0.43375,7.459431618637297,0.1875,0.36363636363636365,0.22641144695201637,0.22186308432836627,-0.08916733404691733
pb_gsm8k_q4__e2ac10de7d59a663,pb_gsm8k_q4,pb_source_v2:52e0be8f2f464344820ed57a,0,148,4,1,0,44,0.80625,7.20945336562895,0.0,0.2972972972972973,,0.20091225854293437,0.17430660517042781
pb_gsm8k_q4__f124be09e1f1cea8,pb_gsm8k_q4,pb_source_v2:c073d855602b7fe40bd1a0e4,1,334,4,2,101,192,0.79375,8.383704292474052,0.3023952095808383,0.27245508982035926,1.7352513934733402,0.23726777531180493,-0.006818399001604167
pb_gsm8k_q4__e4fa7007e24ac0d1,pb_gsm8k_q4,pb_source_v2:d08bed33a30751e1b482f5a4,0,229,4,2,48,129,0.79625,7.839203788096944,0.2096069868995633,0.3537117903930131,0.22246532800442018,0.2549814743739378,-0.004606765871520189
pb_gsm8k_q4__0de3d7f1a1e0dd33,pb_gsm8k_q4,pb_source_v2:053f45e769c518be9409a1a4,2,189,2,1,0,117,0.14875,7.562242424221073,0.0,0.6190476190476191,,0.20967383096968942,0.03828412489550216
pb_gsm8k_q4__7f839caf8313a7b4,pb_gsm8k_q4,pb_source_v2:f592e2d50986bf56626de570,0,281,4,1,0,110,0.56125,8.134426320220927,0.0,0.3914590747330961,,0.24341814112134888,-0.026921516974113435
pb_gsm8k_q4__167e45ad28a7e159,pb_gsm8k_q4,pb_source_v2:617ce0318c9177c58829db39,1,269,4,3,106,254,0.51625,8.071462362556623,0.3940520446096654,0.550185873605948,2.219792536560446,0.2716705985302868,-0.14535440824837761
pb_gsm8k_q4__3b689161824d6179,pb_gsm8k_q4,pb_source_v2:1b04a9406d5144143743ef67,1,366,3,3,266,366,0.39875,8.515699838284043,0.726775956284153,0.273224043715847,1.6943303996026031,0.1827230172510973,0.03923391690418307
pb_gsm8k_q4__e65849c1129e633b,pb_gsm8k_q4,pb_source_v2:7a9da644d3e1e8b3680a5c6c,0,238,4,2,48,167,0.38375,7.894817763307944,0.20168067226890757,0.5,1.2848826102092163,0.21777865880498337,-0.06137006109558811
pb_gsm8k_q4__4c8ece146c61d1df,pb_gsm8k_q4,pb_source_v2:3c7ee3f0b13b459809461336,0,353,7,7,272,353,0.41125,8.46352437327118,0.7705382436260623,0.22946175637393768,1.317723476940383,0.2510407526349702,0.11786500480277812
pb_gsm8k_q4__0bb894271d9878f5,pb_gsm8k_q4,pb_source_v2:136846f0ef6caf11983ac6ee,0,142,3,1,0,79,0.52625,7.149747119504682,0.0,0.5563380281690141,,0.221356067617279,-0.016951916745761797
pb_gsm8k_q4__5a9a660921514f18,pb_gsm8k_q4,pb_source_v2:03f76a647338acaaeca5701b,1,474,5,3,235,327,0.88375,8.888743248898258,0.4957805907172996,0.1940928270042194,0.8798445957777022,0.2857041157955708,0.11511558740345935
pb_gsm8k_q4__60a0c76e0645f4d9,pb_gsm8k_q4,pb_source_v2:e444570cf1d4cdd14872726a,2,157,5,3,44,69,0.31375,7.294620748891627,0.2802547770700637,0.1592356687898089,1.127179179079337,0.23707696403617104,0.08746835641988836
pb_gsm8k_q4__da5067453074bded,pb_gsm8k_q4,pb_source_v2:b0dc7171ec99375c40721a23,2,270,4,4,195,270,0.28625,8.076815597050832,0.7222222222222222,0.2777777777777778,3.4762222802254197,0.29824915957691966,0.05294174593190284
pb_gsm8k_q4__745f9f9f243d0379,pb_gsm8k_q4,pb_source_v2:1996a72dbf80558f4505f413,1,384,5,4,266,368,0.80125,8.584962500721156,0.6927083333333334,0.265625,3.3466454656470948,0.24369558661737784,-0.016581764338923367
pb_gsm8k_q4__4aec9ecd2c594222,pb_gsm8k_q4,pb_source_v2:fbca4a501fef777426771b32,1,267,5,4,191,243,0.76875,8.060695931687555,0.7153558052434457,0.1947565543071161,3.1807893365031927,0.3172788659491467,0.006745586439368705
pb_gsm8k_q4__4b482bfccf0761b5,pb_gsm8k_q4,pb_source_v2:912e4d5a0315ec9daf450ab7,2,201,4,2,58,104,0.17625,7.651051691178929,0.2885572139303483,0.22885572139303484,1.6707373726539576,0.22776911810487152,0.14106104602080305
pb_gsm8k_q4__eb4b5d5655a304a4,pb_gsm8k_q4,pb_source_v2:a390bffd7dd7262b85fbf53e,1,403,8,6,287,330,0.64875,8.654636028527968,0.7121588089330024,0.10669975186104218,5.092222644111522,0.4129700580238948,0.08281986206590357
pb_gsm8k_q4__2a53bb5c7d8f03db,pb_gsm8k_q4,pb_source_v2:6727c54e8779a8dad0d88eb4,1,258,5,3,111,168,0.37625,8.011227255423254,0.43023255813953487,0.22093023255813954,2.379020346775836,0.24047515867042257,0.027186549358253768
pb_gsm8k_q4__b6db13b6814c8a22,pb_gsm8k_q4,pb_source_v2:d773e7952a94ec27388fbffc,0,496,6,1,0,85,0.68125,8.954196310386875,0.0,0.17137096774193547,,0.23737720332934736,0.14879489567747511
pb_gsm8k_q4__d9331bf18910de2b,pb_gsm8k_q4,pb_source_v2:c801a0da93a4310b3ecb1b4e,0,247,5,3,82,180,0.89625,7.948367231584678,0.3319838056680162,0.3967611336032389,0.5910584522019738,0.23892124358316547,0.12093975613287171
pb_gsm8k_q4__fdf1374effafed8d,pb_gsm8k_q4,pb_source_v2:55528533cc93f490f454c714,2,234,4,2,86,138,0.15625,7.870364719583405,0.36752136752136755,0.2222222222222222,0.8527919882946299,0.26901290385513343,-0.062184213980136634
pb_gsm8k_q4__2dfd669ff9715dca,pb_gsm8k_q4,pb_source_v2:5e272f343ad926d1af44791b,2,250,6,2,37,81,0.17875,7.965784284662087,0.148,0.176,0.574585659032395,0.20900359477094013,0.028589097525454674
pb_gsm8k_q4__c3aa78b9301e46b2,pb_gsm8k_q4,pb_source_v2:5380d0e581e97d54aa4d548d,0,479,7,4,257,316,0.88625,8.90388184573618,0.5365344467640919,0.12317327766179541,3.7797475008220385,0.3371883352998731,0.3146568458817751
pb_gsm8k_q4__ea61da7e9430dbe4,pb_gsm8k_q4,pb_source_v2:6f6e75e25088e2dd5407fb59,1,231,5,2,41,110,0.83625,7.851749041416057,0.1774891774891775,0.2987012987012987,0.5192069167940273,0.23077304289174952,-0.09334208596860533
pb_gsm8k_q4__4190ee6fdfb4c1a0,pb_gsm8k_q4,pb_source_v2:a18a490507c2ef997e3b929c,2,111,3,1,0,71,0.20125,6.794415866350106,0.0,0.6396396396396397,,0.21374466733622213,0.02433278928402477
pb_gsm8k_q4__a44a7ce3c4c78781,pb_gsm8k_q4,pb_source_v2:d93a4c6e1f770eddb173c740,1,324,5,4,196,309,0.89875,8.339850002884624,0.6049382716049383,0.3487654320987654,0.8615395220442787,0.2453600622782,-0.052952803872234736
pb_gsm8k_q4__ac96382ec5fd598a,pb_gsm8k_q4,pb_source_v2:165cf68a9c90b9a053d81b8a,1,325,5,4,198,301,0.55375,8.344295907915816,0.6092307692307692,0.3169230769230769,1.7174798604019728,0.26633684198651236,0.014569931803286569
pb_gsm8k_q4__729230e413aa89b3,pb_gsm8k_q4,pb_source_v2:6dd8b8b1a55a5c48c8e8d35b,0,313,6,4,188,261,0.72125,8.290018846932618,0.6006389776357828,0.23322683706070288,2.7152675603108363,0.3358003519045805,0.12184214496275717
pb_gsm8k_q4__77e9245ba3e4775d,pb_gsm8k_q4,pb_source_v2:d2b82c86bc30bf0ff8434c13,2,216,5,4,135,198,0.13875,7.754887502163468,0.625,0.2916666666666667,0.9659933701576978,0.23081594289616186,-0.07047752842115666
pb_gsm8k_q4__ad6d44e81ff48b0c,pb_gsm8k_q4,pb_source_v2:a62879f4d67cdf68ab6c5d5b,1,1167,16,3,72,142,0.35125,10.188588845707349,0.061696658097686374,0.05998286203941731,1.3940646729827957,0.36913872727249925,-0.13717197001317988
pb_gsm8k_q4__bc9c51f26c0fa8db,pb_gsm8k_q4,pb_source_v2:40e976db65024c72a3722acf,2,217,4,3,145,199,0.23875,7.7615512324444795,0.6682027649769585,0.2488479262672811,2.5854153938222404,0.26861091407487386,-0.019752735519362474
pb_gsm8k_q4__32a21c6d2c69b45d,pb_gsm8k_q4,pb_source_v2:63acc70208f4e74583b8eedd,0,178,4,3,54,114,0.54875,7.475733430966398,0.30337078651685395,0.33707865168539325,0.8517529774258322,0.2512495409252929,-0.06897051758752235
pb_gsm8k_q4__c5cce9ad0b51e941,pb_gsm8k_q4,pb_source_v2:1cf8d52975503413317f6ef3,2,258,7,6,199,243,0.14625,8.011227255423254,0.7713178294573644,0.17054263565891473,0.7125104424850531,0.20549758384112018,-0.0288273259597885
pb_gsm8k_q4__cbe28ca488edb8fd,pb_gsm8k_q4,pb_source_v2:ee808165885152e0e14b9944,0,186,5,4,115,160,0.45375,7.539158811108031,0.6182795698924731,0.24193548387096775,4.684574211282959,0.36283280755732844,0.254398357355624
pb_gsm8k_q4__380402309fbfdb55,pb_gsm8k_q4,pb_source_v2:cc439002a3f47bde46f16469,0,293,5,4,167,243,0.97625,8.194756854422248,0.5699658703071673,0.2593856655290102,3.700246432750729,0.3578326291521139,0.3220120974625143
pb_gsm8k_q4__37a4cbc59dcb7fd2,pb_gsm8k_q4,pb_source_v2:55a162e4b38af59af46a60fc,1,293,7,1,0,65,0.90625,8.194756854422248,0.0,0.22184300341296928,,0.21915744104001178,0.010551998636007066
pb_gsm8k_q4__9d7317554bdf6e47,pb_gsm8k_q4,pb_source_v2:f1dee5a761b47dd87e394d76,2,190,4,1,0,72,0.15375,7.569855608330948,0.0,0.37894736842105264,,0.22577783589279787,-0.012522644772983203
pb_gsm8k_q4__675e244e98129bbf,pb_gsm8k_q4,pb_source_v2:029ef1d7713b4f7c2f68f29e,1,1053,12,3,144,240,0.95875,10.040289721025717,0.13675213675213677,0.09116809116809117,1.8742091575834547,0.23987397263153384,0.07129597344809871
pb_gsm8k_q4__159f4294713d9306,pb_gsm8k_q4,pb_source_v2:a7d78e5a73eb736fe5dc2312,0,351,8,1,0,102,0.59625,8.45532722030456,0.0,0.2905982905982906,,0.24377997626753528,0.06485417087007385
pb_gsm8k_q4__d752c18e018978ed,pb_gsm8k_q4,pb_source_v2:a9c7ad32e7171aaafaa77e12,0,286,6,1,0,167,0.82625,8.159871336778389,0.0,0.583916083916084,,0.21629505175793837,-0.010078216834183588
pb_gsm8k_q4__232d03c84a1796fd,pb_gsm8k_q4,pb_source_v2:66878f1c646c979a20c90945,2,127,3,3,93,127,0.24875,6.9886846867721655,0.7322834645669292,0.2677165354330709,1.7703441303033438,0.3145575796682024,0.28351960849415686
pb_gsm8k_q4__1e31220c0ae9344f,pb_gsm8k_q4,pb_source_v2:bee14fca4246442a51d1fcf0,0,330,3,3,163,330,0.95125,8.366322214245816,0.49393939393939396,0.5060606060606061,1.3885182991963132,0.2753325952134601,0.17615544006768807
pb_gsm8k_q4__c1b7d4fa9ff60bb0,pb_gsm8k_q4,pb_source_v2:e07778dc07d71e390370a1c8,1,513,6,2,32,123,0.99875,9.002815015607053,0.06237816764132553,0.17738791423001948,1.1018927837868346,0.19202300469423994,-0.06441737423850111
pb_gsm8k_q4__3a1709e4ee5937e6,pb_gsm8k_q4,pb_source_v2:04757a9daf8ac31ffa02285b,1,266,6,2,25,58,0.44375,8.055282435501189,0.09398496240601503,0.12406015037593984,1.233801057556977,0.22349731971725748,0.1355399704282821
pb_gsm8k_q4__906e4187e2a36e1b,pb_gsm8k_q4,pb_source_v2:8e2bd529d5d8958f1c8418c2,0,471,5,2,16,152,0.78875,8.879583249612784,0.03397027600849257,0.28874734607218683,0.8537189769151156,0.233027609993735,0.027150235169336543
pb_gsm8k_q4__7e0d84bd395408cf,pb_gsm8k_q4,pb_source_v2:587bb6e0b25c457ad2f004db,1,252,7,3,92,120,0.39625,7.977279923499917,0.36507936507936506,0.1111111111111111,0.36975944481287926,0.29488923505354064,-0.24632083620054437
pb_gsm8k_q4__0692900dbf675052,pb_gsm8k_q4,pb_source_v2:1cb038acd83346246745c392,0,251,6,4,133,194,0.69875,7.971543553950772,0.5298804780876494,0.24302788844621515,1.5584449799529916,0.2992138534688891,0.2716198107349979
pb_gsm8k_q4__ff73c743feceedfe,pb_gsm8k_q4,pb_source_v2:05b5db5d64d2d00de50f6a88,0,389,10,5,180,255,0.65125,8.603626344986193,0.46272493573264784,0.1928020565552699,2.6807492382788554,0.24092880821345944,0.056283087963374265
pb_gsm8k_q4__e0084e94ddb07261,pb_gsm8k_q4,pb_source_v2:0a0bddef7a050862a43d5201,1,484,10,7,296,323,0.97125,8.918863237274595,0.6115702479338843,0.05578512396694215,1.380375092259418,0.2659152467031567,0.1615978346453382
pb_gsm8k_q4__935c6492dc9de9a1,pb_gsm8k_q4,pb_source_v2:488aa286b6b6cddbdb001031,1,382,5,2,94,197,0.65875,8.57742882803575,0.24607329842931938,0.2696335078534031,1.1653639253162402,0.2064844383831696,0.03223460001642748
pb_gsm8k_q4__ce73f909d75a1baf,pb_gsm8k_q4,pb_source_v2:0f52b2f27041f23ee64e1240,1,387,7,3,142,164,0.90875,8.59618975614441,0.3669250645994832,0.056847545219638244,0.2670759538845337,0.2509985047603356,-0.17001409428378525
pb_gsm8k_q4__521f45baf5961cc2,pb_gsm8k_q4,pb_source_v2:e53a57cf7d37b643695f013b,0,282,5,2,32,130,0.34625,8.139551352398794,0.11347517730496454,0.3475177304964539,1.224005156043506,0.22531586611533805,0.02194178585703341
pb_gsm8k_q4__0e170b78cb405699,pb_gsm8k_q4,pb_source_v2:fb7a39c564a466208fe4200c,2,176,4,2,53,124,0.15875,7.459431618637297,0.30113636363636365,0.4034090909090909,1.5997351494475267,0.2150246697638239,0.09001304554511226
pb_gsm8k_q4__5536e29d2b1039ea,pb_gsm8k_q4,pb_source_v2:f80c2b309a9de502f03120a0,1,238,4,1,0,74,0.42625,7.894817763307944,0.0,0.31092436974789917,,0.21557607486410946,-0.0659761481822788
pb_gsm8k_q4__c14a6578eaf30425,pb_gsm8k_q4,pb_source_v2:9db7165d3827e84d0c5caa19,0,425,6,3,67,201,0.93625,8.731319031025064,0.15764705882352942,0.31529411764705884,0.301599055974055,0.2585225483929761,0.08788090767606448
pb_gsm8k_q4__b1bc0c56971fc474,pb_gsm8k_q4,pb_source_v2:8693657a63663864b2acc200,1,300,4,4,240,300,0.33625,8.228818690495881,0.8,0.2,2.967833289542841,0.2691121932704698,0.0694136072372264
pb_gsm8k_q4__c541978bc7b14442,pb_gsm8k_q4,pb_source_v2:b8c70eac8604b381180c800d,1,352,6,2,82,141,0.77125,8.459431618637296,0.23295454545454544,0.16761363636363635,1.344596620718075,0.28602213851519787,0.04033213002765438
pb_gsm8k_q4__b79c4007d39ee729,pb_gsm8k_q4,pb_source_v2:532304f7dae44d4c14e6311b,2,248,7,5,117,155,0.06875,7.954196310386875,0.4717741935483871,0.1532258064516129,3.513996330371257,0.3370716760715795,0.1064848360909386
pb_gsm8k_q4__81754e027723186c,pb_gsm8k_q4,pb_source_v2:33128756c09a732cb456b46e,0,283,5,2,58,124,0.73125,8.144658242831882,0.2049469964664311,0.2332155477031802,0.5795497332717512,0.23774342681816232,-0.006934229004030163
pb_gsm8k_q4__610e8126ffd85116,pb_gsm8k_q4,pb_source_v2:d773e7952a94ec27388fbffc,1,327,5,5,274,327,0.62625,8.353146825498083,0.8379204892966361,0.1620795107033639,0.7574763148897418,0.19885923215507412,-0.08384642328179545
pb_gsm8k_q4__9cf5666e41c8c2b9,pb_gsm8k_q4,pb_source_v2:0fd5beca3ad36df10907617d,1,450,4,4,370,450,0.54125,8.813781191217037,0.8222222222222222,0.17777777777777778,3.3612373966230815,0.30371707849493873,0.02908571524831765
pb_gsm8k_q4__c7f718a8de32de48,pb_gsm8k_q4,pb_source_v2:a6d3a04eaa27136fb27acc18,1,438,9,2,19,56,0.91125,8.774787059601174,0.04337899543378995,0.08447488584474885,2.097530326460797,0.24689832669654627,0.2320433250323743
pb_gsm8k_q4__bf03c3165a473c3e,pb_gsm8k_q4,pb_source_v2:016b7006ad5b0ff11254e745,1,236,3,2,113,175,0.51875,7.882643049361842,0.4788135593220339,0.2627118644067797,1.784886252387111,0.2796510691127552,-0.01692219874475977
pb_gsm8k_q4__e8798fefd9869ae7,pb_gsm8k_q4,pb_source_v2:376e72006cfcb39505f7834e,0,275,6,3,65,160,0.70125,8.103287808412022,0.23636363636363636,0.34545454545454546,1.3641992898671655,0.2459449882022491,-0.12048508948220774
pb_gsm8k_q4__293582148990ba3b,pb_gsm8k_q4,pb_source_v2:eb6a5380da8046e89906c6e3,1,260,4,3,162,242,0.51125,8.022367813028454,0.6230769230769231,0.3076923076923077,1.4839085016757323,0.23828295350690437,-0.08533072288668507
pb_gsm8k_q4__2f2cbaea2ac6a703,pb_gsm8k_q4,pb_source_v2:5eef63aee8639040452671b1,1,531,7,5,229,327,0.96875,9.052568050804153,0.4312617702448211,0.18455743879472694,0.42621522635356457,0.22658577594160254,0.029523605382015816
pb_gsm8k_q4__a7389bafc2bfcf1b,pb_gsm8k_q4,pb_source_v2:db665e8e7ceae56ed4fa7de7,1,292,8,8,254,292,0.38625,8.189824558880018,0.8698630136986302,0.13013698630136986,1.5416093789063967,0.2040215874639414,0.10554515062374958
pb_gsm8k_q4__bcdbb4cb3f4e42ec,pb_gsm8k_q4,pb_source_v2:61d9ff55e1365bd568ddb09e,0,427,5,4,287,381,0.87625,8.73809225962049,0.6721311475409836,0.22014051522248243,3.5238509014368424,0.32647795665962065,0.1948310875718788
pb_gsm8k_q4__a9b099dc2532c7d4,pb_gsm8k_q4,pb_source_v2:c8d0ff7fdd18b09dec31999d,2,306,5,4,178,290,0.25625,8.257387842692651,0.5816993464052288,0.3660130718954248,3.7203067398371705,0.2780796443890404,0.02365267172251185
pb_gsm8k_q4__daf9e885af53a064,pb_gsm8k_q4,pb_source_v2:428761e289e8d36b160dbb14,0,347,4,1,0,199,0.83375,8.43879185257826,0.0,0.5734870317002881,,0.2647299162715862,0.03796466598687451
pb_gsm8k_q4__1df66d61d3bac348,pb_gsm8k_q4,pb_source_v2:d94d704b16e25e154d1b5310,0,325,3,2,78,262,0.75625,8.344295907915816,0.24,0.5661538461538461,0.5447142936398224,0.23967448933704305,0.07413890221495828
pb_gsm8k_q4__6b7109a890b918ab,pb_gsm8k_q4,pb_source_v2:080675833c6d9ea281fa95c9,0,314,5,2,77,134,0.78625,8.294620748891626,0.24522292993630573,0.18152866242038215,0.4420794174090604,0.24389001680513034,0.1385642455200518
pb_gsm8k_q4__7a7d2b60da0dea52,pb_gsm8k_q4,pb_source_v2:f4ff034a99ca4c87819e0f39,1,413,7,6,277,330,0.66875,8.689997971419446,0.6707021791767555,0.12832929782082325,1.6980057632351067,0.2327748945425237,0.06834632534967065
pb_gsm8k_q4__8051ccf3bed2e98c,pb_gsm8k_q4,pb_source_v2:701ed18140eeba19a6367b42,1,716,5,4,305,529,0.97875,9.483815777264256,0.4259776536312849,0.3128491620111732,3.565076457327022,0.2871486490878035,0.06295700730796526
pb_gsm8k_q4__c9e016df2ff653f8,pb_gsm8k_q4,pb_source_v2:53b2e43627a40e3e690d02d8,0,405,4,1,0,139,0.43875,8.661778097771988,0.0,0.3432098765432099,,0.23984446135092283,0.0070232887111991256
pb_gsm8k_q4__7793a9544cfca8ac,pb_gsm8k_q4,pb_source_v2:50ef5e98f975e19b40dcd911,1,299,5,1,0,80,0.94375,8.224001674198105,0.0,0.26755852842809363,,0.21801277773144356,0.04780716015872367
pb_gsm8k_q4__579b41b92d44356e,pb_gsm8k_q4,pb_source_v2:ff564eee69afe358b3d19537,1,255,3,1,0,76,0.86375,7.994353436858858,0.0,0.2980392156862745,,0.19799255596026538,0.031850945586466554
pb_gsm8k_q4__9ba5c65b9955b170,pb_gsm8k_q4,pb_source_v2:477ccaf5ccaf202145cbe574,1,516,8,5,224,307,0.85625,9.011227255423254,0.43410852713178294,0.16085271317829458,3.5664751579869307,0.29580091425656124,0.09237282545657072
pb_gsm8k_q4__7f3e566c17e53bec,pb_gsm8k_q4,pb_source_v2:0f494281748adc026d7361db,0,430,12,6,167,215,0.36125,8.74819284958946,0.3883720930232558,0.11162790697674418,2.966377299562847,0.3387897806391491,0.08197550899775212
pb_gsm8k_q4__9cbbd09ce59edb41,pb_gsm8k_q4,pb_source_v2:c423e612c1d97c156ddd8315,0,333,3,2,118,254,0.36625,8.379378367071261,0.35435435435435436,0.4084084084084084,0.5428214859198826,0.2768160914306009,-0.11050546608482123
pb_gsm8k_q4__3bd953836f231748,pb_gsm8k_q4,pb_source_v2:06716119a2b59e03d32ee468,0,294,3,1,0,182,0.57375,8.199672344836364,0.0,0.6190476190476191,,0.23608520269268812,-0.057598229921156645
pb_gsm8k_q4__a4dc16b8b36e794e,pb_gsm8k_q4,pb_source_v2:1822f445d665f9857b7c0a84,1,281,4,2,109,152,0.91875,8.134426320220927,0.3879003558718861,0.15302491103202848,3.6784627285267995,0.34139753053696326,0.09154735823758323
pb_gsm8k_q4__d7b22c803169e108,pb_gsm8k_q4,pb_source_v2:bfa26e430b44d5e644c4dcf9,1,297,5,3,121,164,0.81875,8.214319120800766,0.4074074074074074,0.1447811447811448,2.1442123598454566,0.25157327766386783,-0.14644410841026406
pb_gsm8k_q4__1a6b151fd2190f7b,pb_gsm8k_q4,pb_source_v2:c78fa26851c9f4059442b539,0,210,4,1,0,60,0.40625,7.714245517666122,0.0,0.2857142857142857,,0.1884333534006132,0.04155659012355486
pb_gsm8k_q4__7dc3773962c19e61,pb_gsm8k_q4,pb_source_v2:ea6809fed6a78134f7e5f4f9,0,328,6,5,226,305,0.58125,8.357552004618084,0.6890243902439024,0.24085365853658536,3.7815643647287835,0.26305270553407883,0.03483753916108266
pb_gsm8k_q8__e1f113836d9f20c1,pb_gsm8k_q8,pb_source_v2:5f6c587679bc685623729580,0,302,4,2,48,183,0.57875,8.238404739325079,0.15894039735099338,0.4470198675496689,0.3947957419350244,0.22749120754917052,0.02612173420094938
pb_gsm8k_q8__114dbe18cca71b6d,pb_gsm8k_q8,pb_source_v2:7d6d55556179eb619b39dfe0,0,354,7,2,27,166,0.48875,8.467605550082997,0.07627118644067797,0.3926553672316384,0.9391774505079413,0.2971371314760438,-0.1470336711539714
