task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
prm,4,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,8.325286099978257
prm,4,shuffle,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,8.325286099978257
prm,4,shuffle,all,pmf__equal,ok,1.0,[],,,,,8.325286099978257
prm,4,shuffle,all,pmf__spectral,ok,1.0,[],,,,,8.325286099978257
prm,4,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,8.325286099978257
prm,4,shuffle_consensus,all,hard__ds,ok,1.0,[],True,4,27,4.501731432071665e-09,14.814062499965075
prm,4,shuffle_consensus,all,hard__hem,ok,1.0,[2],True,3,94,4.0328037798076366e-08,14.814062499965075
prm,4,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[2],,,,,21.549074499984272
prm,4,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[2],,,,,21.549074499984272
prm,4,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[2],,,,,21.549074499984272
prm,4,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,21.549074499984272
prm,4,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[2],,,,,21.549074499984272
prm,4,top30,all,hard__ds,ok,1.0,[],True,3,15,3.0877993495437295e-09,15.072893300035503
prm,4,top30,all,hard__hem,ok,1.0,"[0, 3, 4, 5]",True,0,95,4.647738016672065e-08,15.072893300035503
prm,4,top30,all,hard__equal,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,hard__spectral,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,hard__binary_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,7.483650300011504
prm,4,top30,all,soft__equal,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,soft__spectral,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,soft__continuous_lsml,ok,1.0,"[0, 1, 4, 5]",,,,,7.483650300011504
prm,4,top30,all,hard__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,7.483650300011504
prm,4,top30,all,pmf__equal,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,pmf__spectral,ok,1.0,[],,,,,7.483650300011504
prm,4,top30,all,pmf__continuous_lsml,ok,1.0,"[0, 1, 4, 5]",,,,,7.483650300011504
prm,4,top5,all,hard__ds,ok,1.0,[],True,4,18,1.0179380893760026e-08,17.2693609999842
prm,4,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,2,141,1.804748812617163e-07,17.2693609999842
prm,4,top5,all,hard__equal,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,hard__spectral,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,7.892696499999147
prm,4,top5,all,soft__equal,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,soft__spectral,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,7.892696499999147
prm,4,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,7.892696499999147
prm,4,top5,all,pmf__equal,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,pmf__spectral,ok,1.0,[],,,,,7.892696499999147
prm,4,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,7.892696499999147
