series,population,stratum,bin,centre,mean,n
dominant_freq16__jump,gate_closed,steps_6_to_10,3,0.35,0.11922395172058883,459
dominant_freq16__jump,gate_closed,steps_6_to_10,4,0.45,0.05095559461781279,639
dominant_freq16__jump,gate_closed,steps_6_to_10,5,0.55,0.07847053292968267,655
dominant_freq16__jump,gate_closed,steps_6_to_10,6,0.65,0.08749377899379317,813
dominant_freq16__jump,gate_closed,steps_6_to_10,7,0.75,-0.0293774804252115,425
dominant_freq16__jump,gate_closed,steps_6_to_10,8,0.85,0.07213739329645755,1009
dominant_freq16__jump,gate_closed,steps_6_to_10,9,0.95,-0.04346627210175301,1009
dominant_freq16__jump,gate_closed,steps_11_plus,0,0.05,-0.171620985202276,516
dominant_freq16__jump,gate_closed,steps_11_plus,1,0.15,0.03542370415962562,345
dominant_freq16__jump,gate_closed,steps_11_plus,2,0.25,-0.025668389966330748,371
dominant_freq16__jump,gate_closed,steps_11_plus,3,0.35,0.04184157803118656,354
dominant_freq16__jump,gate_closed,steps_11_plus,4,0.45,0.016794203198437087,349
dominant_freq16__jump,gate_closed,steps_11_plus,5,0.55,0.03307447070039317,392
dominant_freq16__jump,gate_closed,steps_11_plus,6,0.65,-0.0008256847528063773,379
dominant_freq16__jump,gate_closed,steps_11_plus,7,0.75,0.16669711164248954,346
dominant_freq16__jump,gate_closed,steps_11_plus,8,0.85,-0.010026828418483852,370
dominant_freq16__jump,gate_closed,steps_11_plus,9,0.95,-0.002439463502015584,588
dominant_freq16__jump,label_clean,all,0,0.05,-0.4518955854839888,2594
dominant_freq16__jump,label_clean,all,1,0.15,0.23378657382535048,1028
dominant_freq16__jump,label_clean,all,2,0.25,0.10839898645871643,1676
dominant_freq16__jump,label_clean,all,3,0.35,0.11835850594635447,1206
dominant_freq16__jump,label_clean,all,4,0.45,0.06516539781606756,1098
dominant_freq16__jump,label_clean,all,5,0.55,0.06850880092389808,1626
dominant_freq16__jump,label_clean,all,6,0.65,0.03747481683492392,1670
dominant_freq16__jump,label_clean,all,7,0.75,0.07633443029331433,1212
dominant_freq16__jump,label_clean,all,8,0.85,0.07954695798840401,1492
dominant_freq16__jump,label_clean,all,9,0.95,0.05649784082611451,2668
dominant_freq16__jump,label_clean,steps_2_to_5,0,0.05,-0.47131752935627147,950
dominant_freq16__jump,label_clean,steps_2_to_5,1,0.15,nan,0
dominant_freq16__jump,label_clean,steps_2_to_5,2,0.25,0.18246841124656418,406
dominant_freq16__jump,label_clean,steps_2_to_5,3,0.35,0.2396087654937743,388
dominant_freq16__jump,label_clean,steps_2_to_5,4,0.45,nan,0
dominant_freq16__jump,label_clean,steps_2_to_5,5,0.55,0.145784752448212,532
dominant_freq16__jump,label_clean,steps_2_to_5,6,0.65,-0.008173183169255313,388
dominant_freq16__jump,label_clean,steps_2_to_5,7,0.75,0.09332793516714387,406
dominant_freq16__jump,label_clean,steps_2_to_5,8,0.85,nan,0
dominant_freq16__jump,label_clean,steps_2_to_5,9,0.95,0.17728825473697904,950
dominant_freq16__jump,label_clean,steps_6_to_10,0,0.05,-0.5615035425837304,1124
dominant_freq16__jump,label_clean,steps_6_to_10,1,0.15,0.31833964474712395,686
dominant_freq16__jump,label_clean,steps_6_to_10,2,0.25,0.12565751283494697,886
dominant_freq16__jump,label_clean,steps_6_to_10,3,0.35,0.1290960104264852,462
dominant_freq16__jump,label_clean,steps_6_to_10,4,0.45,0.07951649109643703,744
dominant_freq16__jump,label_clean,steps_6_to_10,5,0.55,0.008912929289368814,686
dominant_freq16__jump,label_clean,steps_6_to_10,6,0.65,0.09510393446951672,900
dominant_freq16__jump,label_clean,steps_6_to_10,7,0.75,0.007929624425902407,448
dominant_freq16__jump,label_clean,steps_6_to_10,8,0.85,0.09931419091654872,1124
dominant_freq16__jump,label_clean,steps_6_to_10,9,0.95,-0.02159753544932308,1124
dominant_freq16__jump,label_clean,steps_11_plus,0,0.05,-0.17949137306325785,520
dominant_freq16__jump,label_clean,steps_11_plus,1,0.15,0.06418596957875214,342
dominant_freq16__jump,label_clean,steps_11_plus,2,0.25,-0.009734453211092745,384
dominant_freq16__jump,label_clean,steps_11_plus,3,0.35,-0.027725279936285038,356
dominant_freq16__jump,label_clean,steps_11_plus,4,0.45,0.03500377804037565,354
dominant_freq16__jump,label_clean,steps_11_plus,5,0.55,0.06794988359632993,408
dominant_freq16__jump,label_clean,steps_11_plus,6,0.65,-0.05193560690725383,382
dominant_freq16__jump,label_clean,steps_11_plus,7,0.75,0.1426640114380791,358
dominant_freq16__jump,label_clean,steps_11_plus,8,0.85,0.01917095306657065,368
dominant_freq16__jump,label_clean,steps_11_plus,9,0.95,0.011090954829937816,594
dominant_freq16__jump,pre_error,all,0,0.05,-0.5979036981491922,4454
dominant_freq16__jump,pre_error,all,1,0.15,0.2506773275129775,1918
dominant_freq16__jump,pre_error,all,2,0.25,0.1471364321624157,1964
dominant_freq16__jump,pre_error,all,3,0.35,0.12292085423847188,1184
dominant_freq16__jump,pre_error,all,4,0.45,0.14035127901629968,878
dominant_freq16__jump,pre_error,all,5,0.55,0.05489312595123958,946
dominant_freq16__jump,pre_error,all,6,0.65,0.10025719835728918,602
dominant_freq16__jump,pre_error,all,7,0.75,-0.07921790405541872,270
dominant_freq16__jump,pre_error,all,8,0.85,0.09221857907451117,146
dominant_freq16__jump,pre_error,all,9,0.95,-0.008183242492087102,22
dominant_freq16__jump,pre_error,steps_2_to_5,0,0.05,-0.5985192969742738,1016
dominant_freq16__jump,pre_error,steps_2_to_5,1,0.15,nan,0
dominant_freq16__jump,pre_error,steps_2_to_5,2,0.25,0.36526843510135154,320
dominant_freq16__jump,pre_error,steps_2_to_5,3,0.35,0.2157049458909451,168
dominant_freq16__jump,pre_error,steps_2_to_5,4,0.45,nan,0
dominant_freq16__jump,pre_error,steps_2_to_5,5,0.55,0.029641900509501825,164
dominant_freq16__jump,pre_error,steps_2_to_5,6,0.65,0.3133368458515776,44
dominant_freq16__jump,pre_error,steps_2_to_5,7,0.75,-0.01197904825648063,28
dominant_freq16__jump,pre_error,steps_2_to_5,8,0.85,nan,0
dominant_freq16__jump,pre_error,steps_2_to_5,9,0.95,nan,0
dominant_freq16__jump,pre_error,steps_6_to_10,0,0.05,-0.7737104894632418,2108
dominant_freq16__jump,pre_error,steps_6_to_10,1,0.15,0.33908220242051584,1218
dominant_freq16__jump,pre_error,steps_6_to_10,2,0.25,0.1581369057585827,1044
dominant_freq16__jump,pre_error,steps_6_to_10,3,0.35,0.12459497236551335,560
dominant_freq16__jump,pre_error,steps_6_to_10,4,0.45,0.20141704455535592,500
dominant_freq16__jump,pre_error,steps_6_to_10,5,0.55,0.1241289268026388,440
dominant_freq16__jump,pre_error,steps_6_to_10,6,0.65,0.04567767979298078,312
dominant_freq16__jump,pre_error,steps_6_to_10,7,0.75,-0.004212257598837546,88
dominant_freq16__jump,pre_error,steps_6_to_10,8,0.85,0.12274710317589722,58
dominant_freq16__jump,pre_error,steps_6_to_10,9,0.95,nan,0
dominant_freq16__jump,pre_error,steps_11_plus,0,0.05,-0.3187862812346834,1330
dominant_freq16__jump,pre_error,steps_11_plus,1,0.15,0.09685284517386106,700
dominant_freq16__jump,pre_error,steps_11_plus,2,0.25,0.011658539870985968,600
dominant_freq16__jump,pre_error,steps_11_plus,3,0.35,0.08668130698242218,456
dominant_freq16__jump,pre_error,steps_11_plus,4,0.45,0.059576456874691056,378
dominant_freq16__jump,pre_error,steps_11_plus,5,0.55,-0.022073398616510868,342
dominant_freq16__jump,pre_error,steps_11_plus,6,0.65,0.13136819552117332,246
dominant_freq16__jump,pre_error,steps_11_plus,7,0.75,-0.13430351996807718,154
dominant_freq16__jump,pre_error,steps_11_plus,8,0.85,0.07209750637132492,88
dominant_freq16__jump,pre_error,steps_11_plus,9,0.95,-0.008183242492087102,22
dominant_freq16__q90,gate_closed,all,0,0.05,-0.035941221097943385,2472
dominant_freq16__q90,gate_closed,all,1,0.15,0.15580530888087202,1000
dominant_freq16__q90,gate_closed,all,2,0.25,0.14680976935721204,1550
dominant_freq16__q90,gate_closed,all,3,0.35,0.1245786766683656,1208
dominant_freq16__q90,gate_closed,all,4,0.45,0.08505304631869293,988
dominant_freq16__q90,gate_closed,all,5,0.55,0.07222461543507673,1571
dominant_freq16__q90,gate_closed,all,6,0.65,0.06299410049127499,1587
dominant_freq16__q90,gate_closed,all,7,0.75,0.06737594923725766,1171
dominant_freq16__q90,gate_closed,all,8,0.85,0.05613329303365813,1379
dominant_freq16__q90,gate_closed,all,9,0.95,-0.35329353773077377,2544
dominant_freq16__q90,gate_closed,steps_2_to_5,0,0.05,-0.09417150890351562,947
dominant_freq16__q90,gate_closed,steps_2_to_5,1,0.15,nan,0
dominant_freq16__q90,gate_closed,steps_2_to_5,2,0.25,0.14064248719559766,400
dominant_freq16__q90,gate_closed,steps_2_to_5,3,0.35,0.17819603394614236,395
dominant_freq16__q90,gate_closed,steps_2_to_5,4,0.45,nan,0
dominant_freq16__q90,gate_closed,steps_2_to_5,5,0.55,0.054834068210566134,524
dominant_freq16__q90,gate_closed,steps_2_to_5,6,0.65,0.07757434699085859,395
dominant_freq16__q90,gate_closed,steps_2_to_5,7,0.75,0.16246726861153887,400
dominant_freq16__q90,gate_closed,steps_2_to_5,8,0.85,nan,0
dominant_freq16__q90,gate_closed,steps_2_to_5,9,0.95,-0.1708826141538309,947
dominant_freq16__q90,gate_closed,steps_6_to_10,0,0.05,-0.06086295256326518,1009
dominant_freq16__q90,gate_closed,steps_6_to_10,1,0.15,0.1553462009170279,655
dominant_freq16__q90,gate_closed,steps_6_to_10,2,0.25,0.15091620419591606,779
dominant_freq16__q90,gate_closed,steps_6_to_10,3,0.35,0.14734918968653896,459
dominant_freq16__q90,gate_closed,steps_6_to_10,4,0.45,0.1465006256514005,639
dominant_freq16__q90,gate_closed,steps_6_to_10,5,0.55,0.1389685463779242,655
dominant_freq16__q90,gate_closed,steps_6_to_10,6,0.65,0.08456843516791256,813
dominant_freq16__q90,gate_closed,steps_6_to_10,7,0.75,-0.0073141954800203255,425
dominant_freq16__q90,gate_closed,steps_6_to_10,8,0.85,0.09492133599124936,1009
dominant_freq16__q90,gate_closed,steps_6_to_10,9,0.95,-0.5664990822552212,1009
dominant_freq16__q90,gate_closed,steps_11_plus,0,0.05,0.11965976649970483,516
dominant_freq16__q90,gate_closed,steps_11_plus,1,0.15,0.15667694863831513,345
dominant_freq16__q90,gate_closed,steps_11_plus,2,0.25,0.14483672387283295,371
dominant_freq16__q90,gate_closed,steps_11_plus,3,0.35,0.03522692073598346,354
dominant_freq16__q90,gate_closed,steps_11_plus,4,0.45,-0.027454126155806054,349
dominant_freq16__q90,gate_closed,steps_11_plus,5,0.55,-0.01605249686574369,392
dominant_freq16__q90,gate_closed,steps_11_plus,6,0.65,0.001518819595650664,379
dominant_freq16__q90,gate_closed,steps_11_plus,7,0.75,0.04918746298040924,346
dominant_freq16__q90,gate_closed,steps_11_plus,8,0.85,-0.049642748437178155,370
dominant_freq16__q90,gate_closed,steps_11_plus,9,0.95,-0.281216582292339,588
dominant_freq16__q90,label_clean,all,0,0.05,-0.041499863298703164,2594
dominant_freq16__q90,label_clean,all,1,0.15,0.13769924045484513,1028
dominant_freq16__q90,label_clean,all,2,0.25,0.11891437654942497,1676
dominant_freq16__q90,label_clean,all,3,0.35,0.09018370530022972,1206
dominant_freq16__q90,label_clean,all,4,0.45,0.06031664424869976,1098
dominant_freq16__q90,label_clean,all,5,0.55,0.08477676492560354,1626
dominant_freq16__q90,label_clean,all,6,0.65,0.06915088754507757,1670
dominant_freq16__q90,label_clean,all,7,0.75,0.008078439609493724,1212
dominant_freq16__q90,label_clean,all,8,0.85,0.08501746314475182,1492
dominant_freq16__q90,label_clean,all,9,0.95,-0.2991604267813774,2668
dominant_freq16__q90,label_clean,steps_2_to_5,0,0.05,-0.09798450084416942,950
dominant_freq16__q90,label_clean,steps_2_to_5,1,0.15,nan,0
dominant_freq16__q90,label_clean,steps_2_to_5,2,0.25,0.11508401004410543,406
dominant_freq16__q90,label_clean,steps_2_to_5,3,0.35,0.18610835785374744,388
dominant_freq16__q90,label_clean,steps_2_to_5,4,0.45,nan,0
dominant_freq16__q90,label_clean,steps_2_to_5,5,0.55,0.07387718205205954,532
dominant_freq16__q90,label_clean,steps_2_to_5,6,0.65,0.08154221900766834,388
dominant_freq16__q90,label_clean,steps_2_to_5,7,0.75,0.10799356060282686,406
dominant_freq16__q90,label_clean,steps_2_to_5,8,0.85,nan,0
dominant_freq16__q90,label_clean,steps_2_to_5,9,0.95,-0.14803716058380964,950
dominant_freq16__q90,label_clean,steps_6_to_10,0,0.05,-0.04266079277852128,1124
dominant_freq16__q90,label_clean,steps_6_to_10,1,0.15,0.10814270028688364,686
dominant_freq16__q90,label_clean,steps_6_to_10,2,0.25,0.1072440369032922,886
dominant_freq16__q90,label_clean,steps_6_to_10,3,0.35,0.11207522033922789,462
dominant_freq16__q90,label_clean,steps_6_to_10,4,0.45,0.09795894353924582,744
dominant_freq16__q90,label_clean,steps_6_to_10,5,0.55,0.10755165086545246,686
dominant_freq16__q90,label_clean,steps_6_to_10,6,0.65,0.1050680254778624,900
dominant_freq16__q90,label_clean,steps_6_to_10,7,0.75,-0.02961490082794919,448
dominant_freq16__q90,label_clean,steps_6_to_10,8,0.85,0.13119422263946148,1124
dominant_freq16__q90,label_clean,steps_6_to_10,9,0.95,-0.48794490204590063,1124
dominant_freq16__q90,label_clean,steps_11_plus,0,0.05,0.06420261824650565,520
dominant_freq16__q90,label_clean,steps_11_plus,1,0.15,0.19698516605490798,342
dominant_freq16__q90,label_clean,steps_11_plus,2,0.25,0.1498910685484701,384
dominant_freq16__q90,label_clean,steps_11_plus,3,0.35,-0.04277316306713477,356
dominant_freq16__q90,label_clean,steps_11_plus,4,0.45,-0.01879598476871878,354
dominant_freq16__q90,label_clean,steps_11_plus,5,0.55,0.06069589809714515,408
dominant_freq16__q90,label_clean,steps_11_plus,6,0.65,-0.028056601321391962,382
dominant_freq16__q90,label_clean,steps_11_plus,7,0.75,-0.058063802310391446,358
dominant_freq16__q90,label_clean,steps_11_plus,8,0.85,-0.05602242183365508,368
dominant_freq16__q90,label_clean,steps_11_plus,9,0.95,-0.18362735050253468,594
dominant_freq16__q90,pre_error,all,0,0.05,-0.0972643864542714,4454
dominant_freq16__q90,pre_error,all,1,0.15,0.09844774311950179,1918
dominant_freq16__q90,pre_error,all,2,0.25,0.07490960621223666,1964
dominant_freq16__q90,pre_error,all,3,0.35,0.11436952285829949,1184
dominant_freq16__q90,pre_error,all,4,0.45,0.07907388600967084,878
dominant_freq16__q90,pre_error,all,5,0.55,0.027885229711379057,946
dominant_freq16__q90,pre_error,all,6,0.65,0.04214798043649588,602
dominant_freq16__q90,pre_error,all,7,0.75,-0.013789318912346886,270
dominant_freq16__q90,pre_error,all,8,0.85,0.06699491471062768,146
dominant_freq16__q90,pre_error,all,9,0.95,-0.17449618830988872,22
dominant_freq16__q90,pre_error,steps_2_to_5,0,0.05,-0.02681186405775376,1016
dominant_freq16__q90,pre_error,steps_2_to_5,1,0.15,nan,0
dominant_freq16__q90,pre_error,steps_2_to_5,2,0.25,0.06131796435735515,320
dominant_freq16__q90,pre_error,steps_2_to_5,3,0.35,0.09789116900529897,168
dominant_freq16__q90,pre_error,steps_2_to_5,4,0.45,nan,0
dominant_freq16__q90,pre_error,steps_2_to_5,5,0.55,-0.01855068370815192,164
dominant_freq16__q90,pre_error,steps_2_to_5,6,0.65,0.10962562099983134,44
dominant_freq16__q90,pre_error,steps_2_to_5,7,0.75,0.17195065283667563,28
dominant_freq16__q90,pre_error,steps_2_to_5,8,0.85,nan,0
dominant_freq16__q90,pre_error,steps_2_to_5,9,0.95,nan,0
dominant_freq16__q90,pre_error,steps_6_to_10,0,0.05,-0.14790572586390416,2108
dominant_freq16__q90,pre_error,steps_6_to_10,1,0.15,0.0869047083201929,1218
dominant_freq16__q90,pre_error,steps_6_to_10,2,0.25,0.07747746790911629,1044
dominant_freq16__q90,pre_error,steps_6_to_10,3,0.35,0.14392862969971718,560
dominant_freq16__q90,pre_error,steps_6_to_10,4,0.45,0.1208211111879077,500
dominant_freq16__q90,pre_error,steps_6_to_10,5,0.55,0.0658280559875489,440
dominant_freq16__q90,pre_error,steps_6_to_10,6,0.65,0.014385745139577502,312
dominant_freq16__q90,pre_error,steps_6_to_10,7,0.75,0.027868565065855656,88
dominant_freq16__q90,pre_error,steps_6_to_10,8,0.85,0.11931793405498207,58
dominant_freq16__q90,pre_error,steps_6_to_10,9,0.95,nan,0
dominant_freq16__q90,pre_error,steps_11_plus,0,0.05,-0.07081913779213314,1330
dominant_freq16__q90,pre_error,steps_11_plus,1,0.15,0.11853262367029867,700
dominant_freq16__q90,pre_error,steps_11_plus,2,0.25,0.07769040251560264,600
dominant_freq16__q90,pre_error,steps_11_plus,3,0.35,0.08413983780590978,456
dominant_freq16__q90,pre_error,steps_11_plus,4,0.45,0.023852688683960708,378
dominant_freq16__q90,pre_error,steps_11_plus,5,0.55,0.0013374116976023619,342
dominant_freq16__q90,pre_error,steps_11_plus,6,0.65,0.0652894488423976,246
dominant_freq16__q90,pre_error,steps_11_plus,7,0.75,-0.07136472799711606,154
dominant_freq16__q90,pre_error,steps_11_plus,8,0.85,0.032509288324575884,88
dominant_freq16__q90,pre_error,steps_11_plus,9,0.95,-0.17449618830988872,22
dominant_freq16__first_token,gate_closed,all,0,0.05,-0.09437755884876448,2472
dominant_freq16__first_token,gate_closed,all,1,0.15,0.058368371804370545,1000
dominant_freq16__first_token,gate_closed,all,2,0.25,0.07051020826211703,1550
dominant_freq16__first_token,gate_closed,all,3,0.35,0.09429267273599479,1208
dominant_freq16__first_token,gate_closed,all,4,0.45,0.016327485070029464,988
dominant_freq16__first_token,gate_closed,all,5,0.55,-0.006852962027268854,1571
dominant_freq16__first_token,gate_closed,all,6,0.65,0.016661644289091327,1587
dominant_freq16__first_token,gate_closed,all,7,0.75,-0.004698338403706138,1171
dominant_freq16__first_token,gate_closed,all,8,0.85,0.046837581180594876,1379
dominant_freq16__first_token,gate_closed,all,9,0.95,-0.05470057758255757,2544
dominant_freq16__first_token,gate_closed,steps_2_to_5,0,0.05,-0.1355897901929343,947
dominant_freq16__first_token,gate_closed,steps_2_to_5,1,0.15,nan,0
dominant_freq16__first_token,gate_closed,steps_2_to_5,2,0.25,0.10953986637584505,400
dominant_freq16__first_token,gate_closed,steps_2_to_5,3,0.35,0.049711819668968045,395
dominant_freq16__first_token,gate_closed,steps_2_to_5,4,0.45,nan,0
dominant_freq16__first_token,gate_closed,steps_2_to_5,5,0.55,0.056485317045644544,524
dominant_freq16__first_token,gate_closed,steps_2_to_5,6,0.65,0.11261853528297479,395
dominant_freq16__first_token,gate_closed,steps_2_to_5,7,0.75,0.03302655826162932,400
dominant_freq16__first_token,gate_closed,steps_2_to_5,8,0.85,nan,0
dominant_freq16__first_token,gate_closed,steps_2_to_5,9,0.95,-0.023592222682382553,947
dominant_freq16__first_token,gate_closed,steps_6_to_10,0,0.05,-0.10755337233092763,1009
dominant_freq16__first_token,gate_closed,steps_6_to_10,1,0.15,0.08592718863231477,655
dominant_freq16__first_token,gate_closed,steps_6_to_10,2,0.25,0.06675884328412637,779
dominant_freq16__first_token,gate_closed,steps_6_to_10,3,0.35,0.1428097496491699,459
dominant_freq16__first_token,gate_closed,steps_6_to_10,4,0.45,0.06094761296716839,639
dominant_freq16__first_token,gate_closed,steps_6_to_10,5,0.55,-0.037602664494545905,655
dominant_freq16__first_token,gate_closed,steps_6_to_10,6,0.65,-0.05954081706488741,813
dominant_freq16__first_token,gate_closed,steps_6_to_10,7,0.75,-0.027324771288919223,425
dominant_freq16__first_token,gate_closed,steps_6_to_10,8,0.85,0.05870183245616949,1009
dominant_freq16__first_token,gate_closed,steps_6_to_10,9,0.95,-0.07813873756034431,1009
dominant_freq16__first_token,gate_closed,steps_11_plus,0,0.05,0.007022400233467188,516
dominant_freq16__first_token,gate_closed,steps_11_plus,1,0.15,0.006046560145519972,345
