series,population,step_index,mean,n
true_tail50__page_wmax,gate_closed,8,-0.137532674494317,517
true_tail50__page_wmax,gate_closed,9,-0.028276151182337627,377
true_tail50__page_wmax,gate_closed,10,-0.09020210313288356,288
true_tail50__page_wmax,gate_closed,11,-0.11609379079250019,220
true_tail50__page_wmax,gate_closed,12,0.1818055143474312,146
true_tail50__page_wmax,gate_closed,13,0.22504866362065573,116
true_tail50__page_wmax,gate_closed,14,-0.14564773185998517,91
true_tail50__page_wmax,gate_closed,15,-0.05141783371888734,77
true_tail50__page_wmax,gate_closed,16,0.19732879030088232,53
true_tail50__page_wmax,gate_closed,17,0.12275084959147528,41
true_tail50__page_wmax,gate_closed,18,0.10562900961054321,27
true_tail50__page_wmax,gate_closed,19,0.0025605253641837037,19
true_tail50__page_wmax,gate_closed,20+,0.2163314138525278,52
true_tail50__page_wmax,label_clean,0,0.1697065146536253,2358
true_tail50__page_wmax,label_clean,1,0.22195357882674524,2358
true_tail50__page_wmax,label_clean,2,-0.037543329219449154,2328
true_tail50__page_wmax,label_clean,3,-0.07719279670100733,2202
true_tail50__page_wmax,label_clean,4,-0.10046361027073673,1814
true_tail50__page_wmax,label_clean,5,-0.09321554644369816,1408
true_tail50__page_wmax,label_clean,6,-0.14641147351617875,970
true_tail50__page_wmax,label_clean,7,-0.03886893697072391,732
true_tail50__page_wmax,label_clean,8,-0.09155479751377757,508
true_tail50__page_wmax,label_clean,9,-0.10529582467629822,366
true_tail50__page_wmax,label_clean,10,-0.1896263976250916,284
true_tail50__page_wmax,label_clean,11,-0.1195898982997693,216
true_tail50__page_wmax,label_clean,12,0.07842049340524183,160
true_tail50__page_wmax,label_clean,13,0.07459722368820203,122
true_tail50__page_wmax,label_clean,14,-0.24734147128316228,96
true_tail50__page_wmax,label_clean,15,-0.17416815080336023,76
true_tail50__page_wmax,label_clean,16,-0.10139303861789936,54
true_tail50__page_wmax,label_clean,17,-0.09185722187034329,48
true_tail50__page_wmax,label_clean,18,-0.04787838254389288,36
true_tail50__page_wmax,label_clean,19,-0.2841187995036707,28
true_tail50__page_wmax,label_clean,20+,0.16447869073541793,106
true_tail50__page_wmax,pre_error,0,-0.38216524047965633,3898
true_tail50__page_wmax,pre_error,1,-0.169174695015302,2844
true_tail50__page_wmax,pre_error,2,-0.22813338478325268,1860
true_tail50__page_wmax,pre_error,3,-0.22162922145797598,1214
true_tail50__page_wmax,pre_error,4,-0.13985354908278763,818
true_tail50__page_wmax,pre_error,5,-0.14222345335237144,520
true_tail50__page_wmax,pre_error,6,-0.15964648052867828,356
true_tail50__page_wmax,pre_error,7,-0.08609452716725718,238
true_tail50__page_wmax,pre_error,8,-0.2299775753809148,174
true_tail50__page_wmax,pre_error,9,-0.12624476878977456,128
true_tail50__page_wmax,pre_error,10,-0.010785723363404446,84
true_tail50__page_wmax,pre_error,11,-0.1563573535936765,60
true_tail50__page_wmax,pre_error,12,-0.3836000625703363,52
true_tail50__page_wmax,pre_error,13,-0.15039758595583608,34
true_tail50__page_wmax,pre_error,14,-0.23126152264551067,26
true_tail50__page_wmax,pre_error,15,-0.3150707273062827,20
true_tail50__page_wmax,pre_error,16,-0.07694868895644089,14
true_tail50__page_wmax,pre_error,17,-0.5138629950542871,12
true_tail50__page_wmax,pre_error,18,-0.5307850640756496,8
true_tail50__page_wmax,pre_error,19,0.20455515814084174,8
true_tail50__page_wmax,pre_error,20+,0.050129037407310284,16
energy_level__top5,gate_closed,0,-0.14273564517424112,2244
energy_level__top5,gate_closed,1,0.11720629972786548,2244
energy_level__top5,gate_closed,2,0.04983856747211652,2216
energy_level__top5,gate_closed,3,0.021139984111915606,2092
energy_level__top5,gate_closed,4,0.022155359175386417,1697
energy_level__top5,gate_closed,5,0.0034092982077276214,1297
energy_level__top5,gate_closed,6,-0.09806762501352613,943
energy_level__top5,gate_closed,7,-0.08396080867530567,713
energy_level__top5,gate_closed,8,-0.08468744646568405,517
energy_level__top5,gate_closed,9,-0.021081617439301946,377
energy_level__top5,gate_closed,10,-0.08838350931121376,288
energy_level__top5,gate_closed,11,-0.014336887515980773,220
energy_level__top5,gate_closed,12,0.27573889836185944,146
energy_level__top5,gate_closed,13,0.13102858977991894,116
energy_level__top5,gate_closed,14,0.14429479127371547,91
energy_level__top5,gate_closed,15,-0.20772140888286267,77
energy_level__top5,gate_closed,16,-0.06243624831393011,53
energy_level__top5,gate_closed,17,0.18521098891438503,41
energy_level__top5,gate_closed,18,0.2765894096831792,27
energy_level__top5,gate_closed,19,0.5693523883312412,19
energy_level__top5,gate_closed,20+,0.3484460613312308,52
energy_level__top5,label_clean,0,-0.12086141017393863,2358
energy_level__top5,label_clean,1,0.13404165967881554,2358
energy_level__top5,label_clean,2,0.08797823235547138,2328
energy_level__top5,label_clean,3,0.007518556668008571,2202
energy_level__top5,label_clean,4,0.04080681159113768,1814
energy_level__top5,label_clean,5,-0.03341726061755705,1408
energy_level__top5,label_clean,6,-0.12488870729467692,970
energy_level__top5,label_clean,7,-0.11354806847580287,732
energy_level__top5,label_clean,8,-0.06663025944797112,508
energy_level__top5,label_clean,9,-0.010399821323526747,366
energy_level__top5,label_clean,10,-0.16048961884070423,284
energy_level__top5,label_clean,11,-0.11888024167426917,216
energy_level__top5,label_clean,12,0.15496667907963468,160
energy_level__top5,label_clean,13,0.08002872443979929,122
energy_level__top5,label_clean,14,-0.10021692763897477,96
energy_level__top5,label_clean,15,-0.0698684397835233,76
energy_level__top5,label_clean,16,-0.10749688501114191,54
energy_level__top5,label_clean,17,-0.11024529466266549,48
energy_level__top5,label_clean,18,0.011554902153604484,36
energy_level__top5,label_clean,19,-0.03368453346824367,28
energy_level__top5,label_clean,20+,0.24289720827541866,106
energy_level__top5,pre_error,0,-0.7849041190601033,3898
energy_level__top5,pre_error,1,-0.2937899836187317,2844
energy_level__top5,pre_error,2,-0.23874822926978453,1860
energy_level__top5,pre_error,3,-0.12101156147130351,1214
energy_level__top5,pre_error,4,-0.10398336254317728,818
energy_level__top5,pre_error,5,-0.05319898902050794,520
energy_level__top5,pre_error,6,-0.10564333465611812,356
energy_level__top5,pre_error,7,0.006005301160535045,238
energy_level__top5,pre_error,8,-0.08453422298731136,174
energy_level__top5,pre_error,9,-0.12588793863022985,128
energy_level__top5,pre_error,10,-0.0944302470211965,84
energy_level__top5,pre_error,11,0.1720994505338696,60
energy_level__top5,pre_error,12,-0.23849858524138604,52
energy_level__top5,pre_error,13,-0.05971790287324949,34
energy_level__top5,pre_error,14,-0.25324401663263135,26
energy_level__top5,pre_error,15,-0.1668619487429775,20
energy_level__top5,pre_error,16,-0.4796791311226493,14
energy_level__top5,pre_error,17,-0.7779413100497314,12
energy_level__top5,pre_error,18,-1.1220067706272214,8
energy_level__top5,pre_error,19,-0.6878523291728014,8
energy_level__top5,pre_error,20+,-0.3793450047888438,16
energy_level__top10,gate_closed,0,-0.13722476565561603,2244
energy_level__top10,gate_closed,1,0.16994113938372624,2244
energy_level__top10,gate_closed,2,0.09370729743822025,2216
energy_level__top10,gate_closed,3,0.012890846835817094,2092
energy_level__top10,gate_closed,4,0.0017890536351579949,1697
energy_level__top10,gate_closed,5,-0.04302952699840249,1297
energy_level__top10,gate_closed,6,-0.13425679877947852,943
energy_level__top10,gate_closed,7,-0.1611857074375162,713
energy_level__top10,gate_closed,8,-0.12264806072001123,517
energy_level__top10,gate_closed,9,-0.03042006073885838,377
energy_level__top10,gate_closed,10,-0.06548523970961605,288
energy_level__top10,gate_closed,11,-0.04699511663308842,220
energy_level__top10,gate_closed,12,0.22893139078214414,146
energy_level__top10,gate_closed,13,0.11070514841005664,116
energy_level__top10,gate_closed,14,0.1738343937852573,91
energy_level__top10,gate_closed,15,-0.232254371490399,77
energy_level__top10,gate_closed,16,-0.0004088480426307306,53
energy_level__top10,gate_closed,17,0.2002080198412842,41
energy_level__top10,gate_closed,18,0.23812747906596243,27
energy_level__top10,gate_closed,19,0.635908805430481,19
energy_level__top10,gate_closed,20+,0.37385904196827496,52
energy_level__top10,label_clean,0,-0.11440658912160288,2358
energy_level__top10,label_clean,1,0.17983646908334558,2358
energy_level__top10,label_clean,2,0.13562994524164554,2328
energy_level__top10,label_clean,3,0.008603824287520028,2202
energy_level__top10,label_clean,4,0.02083493080432032,1814
energy_level__top10,label_clean,5,-0.0891756652642052,1408
energy_level__top10,label_clean,6,-0.15670873812637753,970
energy_level__top10,label_clean,7,-0.18950279249913382,732
energy_level__top10,label_clean,8,-0.10285098038095522,508
energy_level__top10,label_clean,9,-0.020760704689716313,366
energy_level__top10,label_clean,10,-0.1593139061064171,284
energy_level__top10,label_clean,11,-0.15068118135803898,216
energy_level__top10,label_clean,12,0.11679649723990677,160
energy_level__top10,label_clean,13,0.05828416396038281,122
energy_level__top10,label_clean,14,-0.09356305872117439,96
energy_level__top10,label_clean,15,-0.15795205242990562,76
energy_level__top10,label_clean,16,-0.05943274205385528,54
energy_level__top10,label_clean,17,-0.09863715595177054,48
energy_level__top10,label_clean,18,0.0133180417597717,36
energy_level__top10,label_clean,19,0.03820602915790701,28
energy_level__top10,label_clean,20+,0.271080542510853,106
energy_level__top10,pre_error,0,-0.7868747423539949,3898
energy_level__top10,pre_error,1,-0.2881570906213581,2844
energy_level__top10,pre_error,2,-0.21698656839314523,1860
energy_level__top10,pre_error,3,-0.10180929834140338,1214
energy_level__top10,pre_error,4,-0.09745878978188822,818
energy_level__top10,pre_error,5,-0.04782275224446552,520
energy_level__top10,pre_error,6,-0.10382162934153295,356
energy_level__top10,pre_error,7,0.005464810046460451,238
energy_level__top10,pre_error,8,-0.08337158322503774,174
energy_level__top10,pre_error,9,-0.13523369948637426,128
energy_level__top10,pre_error,10,-0.07212958468073857,84
energy_level__top10,pre_error,11,0.15565411329010495,60
energy_level__top10,pre_error,12,-0.23959864702993722,52
energy_level__top10,pre_error,13,-0.10899377788981761,34
energy_level__top10,pre_error,14,-0.2564330156455141,26
energy_level__top10,pre_error,15,-0.15225246975284246,20
energy_level__top10,pre_error,16,-0.4714686111582025,14
energy_level__top10,pre_error,17,-0.7967314106721674,12
energy_level__top10,pre_error,18,-1.1710530272515656,8
energy_level__top10,pre_error,19,-0.4875155384502008,8
energy_level__top10,pre_error,20+,-0.3001576558426738,16
energy_level__max,gate_closed,0,-0.08302249973391225,2244
energy_level__max,gate_closed,1,0.04429193694721459,2244
energy_level__max,gate_closed,2,-0.05976136542456534,2216
energy_level__max,gate_closed,3,0.026222387992893885,2092
energy_level__max,gate_closed,4,0.03603341264965677,1697
energy_level__max,gate_closed,5,0.056236264940988094,1297
energy_level__max,gate_closed,6,-0.016591615076461824,943
energy_level__max,gate_closed,7,0.0038314421882824005,713
energy_level__max,gate_closed,8,-0.016739878877119127,517
energy_level__max,gate_closed,9,0.01869462624547253,377
energy_level__max,gate_closed,10,-0.09309260142145721,288
energy_level__max,gate_closed,11,0.05971563468289985,220
energy_level__max,gate_closed,12,0.2936460892976627,146
energy_level__max,gate_closed,13,0.035537448784900436,116
energy_level__max,gate_closed,14,0.09487830074486636,91
energy_level__max,gate_closed,15,-0.22112711966815912,77
energy_level__max,gate_closed,16,-0.07255440611155703,53
energy_level__max,gate_closed,17,-0.013155878682063051,41
energy_level__max,gate_closed,18,0.24538418184059352,27
energy_level__max,gate_closed,19,0.2152207999325074,19
energy_level__max,gate_closed,20+,0.2627026902052323,52
energy_level__max,label_clean,0,-0.04294779309432337,2358
energy_level__max,label_clean,1,0.040354681453826174,2358
energy_level__max,label_clean,2,-0.03952739221331006,2328
energy_level__max,label_clean,3,0.011777873079245566,2202
energy_level__max,label_clean,4,0.05145535659769339,1814
energy_level__max,label_clean,5,0.02684355519760866,1408
energy_level__max,label_clean,6,-0.02679475296488196,970
energy_level__max,label_clean,7,-0.03060695470888329,732
energy_level__max,label_clean,8,-0.027465327018088667,508
energy_level__max,label_clean,9,0.03341504902099642,366
energy_level__max,label_clean,10,-0.09464096073621604,284
energy_level__max,label_clean,11,-0.030029044149606197,216
energy_level__max,label_clean,12,0.13320864520599127,160
energy_level__max,label_clean,13,0.07479997044132565,122
energy_level__max,label_clean,14,-0.14376488671960044,96
energy_level__max,label_clean,15,0.03241292799095859,76
energy_level__max,label_clean,16,-0.09168492259452433,54
energy_level__max,label_clean,17,-0.1933093198760001,48
energy_level__max,label_clean,18,-0.10406789901150565,36
energy_level__max,label_clean,19,-0.037803635970094555,28
energy_level__max,label_clean,20+,0.23093905021104405,106
energy_level__max,pre_error,0,-0.603804789908661,3898
energy_level__max,pre_error,1,-0.2761622837253589,2844
energy_level__max,pre_error,2,-0.23874442075454677,1860
energy_level__max,pre_error,3,-0.11917454541658885,1214
energy_level__max,pre_error,4,-0.13102894583094496,818
energy_level__max,pre_error,5,0.000637411483821296,520
energy_level__max,pre_error,6,-0.16098827424916945,356
energy_level__max,pre_error,7,0.020279482846593727,238
energy_level__max,pre_error,8,-0.09716651777595625,174
energy_level__max,pre_error,9,-0.10732045705734532,128
energy_level__max,pre_error,10,-0.17788465738895815,84
energy_level__max,pre_error,11,0.03603979347996129,60
energy_level__max,pre_error,12,-0.17840773208368813,52
energy_level__max,pre_error,13,-0.08818767777200233,34
energy_level__max,pre_error,14,-0.24993386010819216,26
energy_level__max,pre_error,15,-0.24223442238593126,20
energy_level__max,pre_error,16,-0.10440017840450312,14
energy_level__max,pre_error,17,-0.8437879616919078,12
energy_level__max,pre_error,18,-0.4385244296411434,8
energy_level__max,pre_error,19,-0.7580846788969771,8
energy_level__max,pre_error,20+,-0.2587218946399908,16
energy_level__mean,gate_closed,0,-0.8162401710292408,2244
energy_level__mean,gate_closed,1,-0.03649135721699072,2244
energy_level__mean,gate_closed,2,-0.043534087140360944,2216
energy_level__mean,gate_closed,3,0.08327786523260795,2092
energy_level__mean,gate_closed,4,0.1789051041722618,1697
energy_level__mean,gate_closed,5,0.2393945357387317,1297
energy_level__mean,gate_closed,6,0.28826818766046525,943
energy_level__mean,gate_closed,7,0.2580912129358433,713
energy_level__mean,gate_closed,8,0.26160038786372725,517
energy_level__mean,gate_closed,9,0.37360218831968967,377
energy_level__mean,gate_closed,10,0.4062335431474909,288
energy_level__mean,gate_closed,11,0.5285938703805865,220
energy_level__mean,gate_closed,12,0.49386186050395314,146
energy_level__mean,gate_closed,13,0.4518717529984491,116
energy_level__mean,gate_closed,14,0.3382260828523015,91
energy_level__mean,gate_closed,15,0.35021992438734223,77
energy_level__mean,gate_closed,16,0.20610231516631194,53
energy_level__mean,gate_closed,17,0.31679617104139,41
energy_level__mean,gate_closed,18,0.6550868486585542,27
energy_level__mean,gate_closed,19,0.4064089492212547,19
energy_level__mean,gate_closed,20+,0.4781192539206183,52
energy_level__mean,label_clean,0,-0.7885865743009599,2358
energy_level__mean,label_clean,1,0.032924245039070994,2358
energy_level__mean,label_clean,2,-0.03217439101837152,2328
energy_level__mean,label_clean,3,0.06505987636404503,2202
energy_level__mean,label_clean,4,0.19208343687395463,1814
energy_level__mean,label_clean,5,0.23766417054523706,1408
energy_level__mean,label_clean,6,0.217085080652741,970
energy_level__mean,label_clean,7,0.2682990805071513,732
energy_level__mean,label_clean,8,0.20558342041333336,508
energy_level__mean,label_clean,9,0.31262528994073435,366
energy_level__mean,label_clean,10,0.2778615504611849,284
energy_level__mean,label_clean,11,0.4354821149708195,216
energy_level__mean,label_clean,12,0.44771159695305307,160
energy_level__mean,label_clean,13,0.3839860499069843,122
energy_level__mean,label_clean,14,0.2615405425821031,96
energy_level__mean,label_clean,15,0.29514814502762915,76
energy_level__mean,label_clean,16,0.1339507786443358,54
energy_level__mean,label_clean,17,0.1631604277126697,48
energy_level__mean,label_clean,18,0.03759117424190249,36
energy_level__mean,label_clean,19,0.031539912903615706,28
