locator,channel,readout,reference,stratum,miss_type,n_reference_misses,hit_given_miss,hit_given_miss_tolerance_one,shuffled_hit_given_miss,real_minus_shuffled,degenerate,real_minus_shuffled_ci95
chosen_surprisal__max,chosen_surprisal,max,same_channel_top5,steps_2_to_5,early,994,0.0,0.48893360160965793,0.29577464788732394,-0.29577464788732394,False,
chosen_surprisal__max,chosen_surprisal,max,same_channel_top5,steps_6_to_10,any,2098,0.0,0.21734985700667303,0.16968541468064824,-0.16968541468064824,False,
chosen_surprisal__max,chosen_surprisal,max,same_channel_top5,steps_6_to_10,early,2095,0.0,0.21766109785202864,0.16897374701670645,-0.16897374701670645,False,
chosen_surprisal__max,chosen_surprisal,max,same_channel_top5,steps_11_plus,any,771,0.0,0.11673151750972763,0.12321660181582361,-0.12321660181582361,False,"[-0.14670382443935606, -0.10012678803641095]"
chosen_surprisal__max,chosen_surprisal,max,same_channel_top5,steps_11_plus,early,771,0.0,0.11673151750972763,0.12321660181582361,-0.12321660181582361,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,all,any,3105,0.08309178743961353,0.32334943639291464,0.17648953301127215,-0.09339774557165863,False,"[-0.1121631970588631, -0.07582112479627823]"
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,all,late,1663,0.15514131088394467,0.4335538184004811,0.179795550210463,-0.024654239326518335,False,"[-0.052767602313056855, 0.005061782445591041]"
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,all,early,1442,0.0,0.19625520110957004,0.17267683772538142,-0.17267683772538142,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_2_to_5,any,760,0.19473684210526315,0.5973684210526315,0.275,-0.08026315789473687,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_2_to_5,late,421,0.3515439429928741,0.7719714964370546,0.28028503562945367,0.07125890736342044,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_2_to_5,early,339,0.0,0.3805309734513274,0.26843657817109146,-0.26843657817109146,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_6_to_10,any,1642,0.05663824604141291,0.2740560292326431,0.15347137637028013,-0.09683313032886723,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_6_to_10,late,895,0.10391061452513967,0.36201117318435755,0.15418994413407822,-0.05027932960893855,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_6_to_10,early,747,0.0,0.1686746987951807,0.15261044176706828,-0.15261044176706828,False,
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_11_plus,any,703,0.02418207681365576,0.1422475106685633,0.12375533428165007,-0.09957325746799431,False,"[-0.1292232766547271, -0.07163498267441544]"
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_11_plus,late,347,0.04899135446685879,0.207492795389049,0.1239193083573487,-0.07492795389048991,False,"[-0.11968325875659339, -0.027435642637143112]"
chosen_surprisal__max,chosen_surprisal,max,fused_top5_soft_equal,steps_11_plus,early,356,0.0,0.07865168539325842,0.12359550561797752,-0.12359550561797752,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,all,any,2743,0.12322274881516587,0.32956616842872766,0.18155304411228582,-0.058330295297119944,False,"[-0.08001841512043237, -0.03806675313514546]"
chosen_surprisal__max,chosen_surprisal,max,ct7,all,late,1526,0.2214941022280472,0.4954128440366973,0.17693315858453473,0.04456094364351246,False,"[0.012407311732393914, 0.07619776954010679]"
chosen_surprisal__max,chosen_surprisal,max,ct7,all,early,1217,0.0,0.12161051766639278,0.18734593262119967,-0.18734593262119967,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_2_to_5,any,687,0.22707423580786026,0.5778748180494906,0.28966521106259097,-0.0625909752547307,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_2_to_5,late,366,0.4262295081967213,0.8169398907103825,0.2923497267759563,0.133879781420765,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_2_to_5,early,321,0.0,0.3052959501557632,0.2866043613707165,-0.2866043613707165,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_6_to_10,any,1480,0.1,0.2831081081081081,0.15472972972972973,-0.054729729729729726,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_6_to_10,late,815,0.18159509202453988,0.45766871165644174,0.14969325153374233,0.031901840490797556,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_6_to_10,early,665,0.0,0.06917293233082707,0.16090225563909774,-0.16090225563909774,False,
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_11_plus,any,576,0.059027777777777776,0.1527777777777778,0.12152777777777778,-0.0625,False,"[-0.10067234802761817, -0.02516673130754444]"
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_11_plus,late,345,0.09855072463768116,0.24347826086956523,0.11884057971014493,-0.020289855072463767,False,"[-0.07625798417225726, 0.03425247992442132]"
chosen_surprisal__max,chosen_surprisal,max,ct7,steps_11_plus,early,231,0.0,0.017316017316017316,0.12554112554112554,-0.12554112554112554,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,all,any,3873,0.06919700490575781,0.3289439710818487,0.14252517428350117,-0.07332816937774336,False,"[-0.08762086865020714, -0.05735192359840033]"
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,all,early,3860,0.0694300518134715,0.3287564766839378,0.14196891191709846,-0.07253886010362695,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_2_to_5,any,1004,0.07470119521912351,0.5069721115537849,0.2300796812749004,-0.15537848605577687,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_2_to_5,early,994,0.07545271629778671,0.5070422535211268,0.2283702213279678,-0.1529175050301811,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_6_to_10,any,2098,0.07197330791229743,0.3036224976167779,0.12202097235462345,-0.050047664442326015,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_6_to_10,early,2095,0.0720763723150358,0.30405727923627685,0.12219570405727924,-0.050119331742243436,False,
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_11_plus,any,771,0.054474708171206226,0.16601815823605706,0.08430609597924774,-0.02983138780804151,False,"[-0.0580986734152824, -0.0012816856780735128]"
chosen_surprisal__mean,chosen_surprisal,mean,same_channel_top5,steps_11_plus,early,771,0.054474708171206226,0.16601815823605706,0.08430609597924774,-0.02983138780804151,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,all,any,3105,0.11561996779388084,0.3497584541062802,0.14460547504025764,-0.0289855072463768,False,"[-0.04686031049342833, -0.009445793428582322]"
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,all,late,1663,0.1635598316295851,0.4185207456404089,0.14431749849669273,0.019242333132892364,False,"[-0.00705084002547984, 0.04529033650999273]"
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,all,early,1442,0.060332871012482664,0.27045769764216365,0.1449375866851595,-0.08460471567267683,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_2_to_5,any,760,0.19736842105263158,0.5618421052631579,0.2381578947368421,-0.040789473684210514,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_2_to_5,late,421,0.30641330166270786,0.6864608076009501,0.23990498812351543,0.06650831353919243,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_2_to_5,early,339,0.061946902654867256,0.40707964601769914,0.2359882005899705,-0.17404129793510326,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_6_to_10,any,1642,0.10170523751522534,0.33069427527405604,0.12545676004872108,-0.023751522533495745,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_6_to_10,late,895,0.13072625698324022,0.3776536312849162,0.1217877094972067,0.008938547486033524,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_6_to_10,early,747,0.06693440428380187,0.2744310575635877,0.12985274431057564,-0.06291834002677377,False,
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_11_plus,any,703,0.059743954480796585,0.16500711237553342,0.08819345661450925,-0.028449502133712667,False,"[-0.05838564099870435, 0.002902757619738752]"
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_11_plus,late,347,0.07492795389048991,0.1988472622478386,0.08645533141210375,-0.01152737752161384,False,"[-0.05741185407680352, 0.03476168800447304]"
chosen_surprisal__mean,chosen_surprisal,mean,fused_top5_soft_equal,steps_11_plus,early,356,0.0449438202247191,0.13202247191011235,0.0898876404494382,-0.0449438202247191,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,all,any,2743,0.12504557054320087,0.3408676631425447,0.14837768866204884,-0.023332118118847972,False,"[-0.04359440787835368, -0.0035842293906810036]"
chosen_surprisal__mean,chosen_surprisal,mean,ct7,all,late,1526,0.18086500655307994,0.4292267365661861,0.14809960681520315,0.03276539973787679,False,"[0.004759139871060746, 0.06100761182625051]"
chosen_surprisal__mean,chosen_surprisal,mean,ct7,all,early,1217,0.05505341002465078,0.23007395234182415,0.14872637633525063,-0.09367296631059985,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_2_to_5,any,687,0.21106259097525473,0.5487627365356623,0.23871906841339155,-0.027656477438136817,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_2_to_5,late,366,0.33879781420765026,0.7076502732240437,0.24863387978142076,0.0901639344262295,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_2_to_5,early,321,0.06542056074766354,0.367601246105919,0.22741433021806853,-0.161993769470405,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_6_to_10,any,1480,0.10743243243243243,0.3162162162162162,0.12702702702702703,-0.019594594594594603,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_6_to_10,late,815,0.1521472392638037,0.403680981595092,0.12392638036809817,0.028220858895705525,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_6_to_10,early,665,0.05263157894736842,0.20902255639097744,0.13082706766917293,-0.07819548872180451,False,
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_11_plus,any,576,0.06770833333333333,0.15625,0.0954861111111111,-0.027777777777777776,False,"[-0.06191054091539529, 0.007466888611124382]"
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_11_plus,late,345,0.08115942028985507,0.19420289855072465,0.09855072463768116,-0.017391304347826098,False,"[-0.06522247054043072, 0.0324531918804653]"
chosen_surprisal__mean,chosen_surprisal,mean,ct7,steps_11_plus,early,231,0.047619047619047616,0.09956709956709957,0.09090909090909091,-0.043290043290043295,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,all,any,3873,0.0010327911179963851,0.2687838884585593,0.19339013684482315,-0.19235734572682675,False,"[-0.20602853717239905, -0.17926936654757242]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,all,early,3860,0.0,0.26735751295336785,0.19248704663212435,-0.19248704663212435,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_2_to_5,any,1004,0.00398406374501992,0.49302788844621515,0.2968127490039841,-0.29282868525896416,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_2_to_5,early,994,0.0,0.48893360160965793,0.29577464788732394,-0.29577464788732394,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_6_to_10,any,2098,0.0,0.21734985700667303,0.16968541468064824,-0.16968541468064824,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_6_to_10,early,2095,0.0,0.21766109785202864,0.16897374701670645,-0.16897374701670645,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_11_plus,any,771,0.0,0.11673151750972763,0.12321660181582361,-0.12321660181582361,False,"[-0.14670382443935606, -0.10012678803641095]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,same_channel_top5,steps_11_plus,early,771,0.0,0.11673151750972763,0.12321660181582361,-0.12321660181582361,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,all,any,3105,0.08276972624798712,0.32302737520128827,0.1758454106280193,-0.09307568438003219,False,"[-0.11184633598109908, -0.07522064835713409]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,all,late,1663,0.1545399879735418,0.4329524954900782,0.17859290438965725,-0.024052916416115455,False,"[-0.05225461020587374, 0.005275006141693582]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,all,early,1442,0.0,0.19625520110957004,0.17267683772538142,-0.17267683772538142,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_2_to_5,any,760,0.19342105263157894,0.5960526315789474,0.2723684210526316,-0.07894736842105265,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_2_to_5,late,421,0.3491686460807601,0.7695961995249406,0.2755344418052256,0.07363420427553447,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_2_to_5,early,339,0.0,0.3805309734513274,0.26843657817109146,-0.26843657817109146,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_6_to_10,any,1642,0.05663824604141291,0.2740560292326431,0.15347137637028013,-0.09683313032886723,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_6_to_10,late,895,0.10391061452513967,0.36201117318435755,0.15418994413407822,-0.05027932960893855,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_6_to_10,early,747,0.0,0.1686746987951807,0.15261044176706828,-0.15261044176706828,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_11_plus,any,703,0.02418207681365576,0.1422475106685633,0.12375533428165007,-0.09957325746799431,False,"[-0.1292232766547271, -0.07163498267441544]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_11_plus,late,347,0.04899135446685879,0.207492795389049,0.1239193083573487,-0.07492795389048991,False,"[-0.11968325875659339, -0.027435642637143112]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,fused_top5_soft_equal,steps_11_plus,early,356,0.0,0.07865168539325842,0.12359550561797752,-0.12359550561797752,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,all,any,2743,0.12322274881516587,0.32956616842872766,0.18118847976667882,-0.057965730951512945,False,"[-0.07994100535138156, -0.03772163080178389]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,all,late,1526,0.2214941022280472,0.4954128440366973,0.17693315858453473,0.04456094364351246,False,"[0.012690206912247207, 0.07616117471467766]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,all,early,1217,0.0,0.12161051766639278,0.1865242399342646,-0.1865242399342646,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_2_to_5,any,687,0.22707423580786026,0.5778748180494906,0.28820960698689957,-0.061135371179039305,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_2_to_5,late,366,0.4262295081967213,0.8169398907103825,0.2923497267759563,0.133879781420765,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_2_to_5,early,321,0.0,0.3052959501557632,0.2834890965732087,-0.2834890965732087,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_6_to_10,any,1480,0.1,0.2831081081081081,0.15472972972972973,-0.054729729729729726,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_6_to_10,late,815,0.18159509202453988,0.45766871165644174,0.14969325153374233,0.031901840490797556,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_6_to_10,early,665,0.0,0.06917293233082707,0.16090225563909774,-0.16090225563909774,False,
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_11_plus,any,576,0.059027777777777776,0.1527777777777778,0.12152777777777778,-0.0625,False,"[-0.10067234802761817, -0.02516673130754444]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_11_plus,late,345,0.09855072463768116,0.24347826086956523,0.11884057971014493,-0.020289855072463767,False,"[-0.07625798417225726, 0.03425247992442132]"
chosen_surprisal__log_top5,chosen_surprisal,log_top5,ct7,steps_11_plus,early,231,0.0,0.017316017316017316,0.12554112554112554,-0.12554112554112554,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,all,any,3873,0.19932868577330234,0.48876839659178933,0.2310870126516912,-0.031758326878388865,False,"[-0.052984131554531785, -0.010316195527232506]"
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,all,early,3860,0.19948186528497408,0.48911917098445595,0.23005181347150258,-0.0305699481865285,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_2_to_5,any,1004,0.27091633466135456,0.6842629482071713,0.34462151394422313,-0.07370517928286857,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_2_to_5,early,994,0.2716297786720322,0.6861167002012073,0.3420523138832998,-0.07042253521126762,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_6_to_10,any,2098,0.18970448045757865,0.46234509056244044,0.2149666348903718,-0.025262154432793144,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_6_to_10,early,2095,0.1899761336515513,0.4630071599045346,0.21479713603818615,-0.024821002386634844,False,
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_11_plus,any,771,0.13229571984435798,0.30609597924773024,0.12710765239948119,0.005188067444876793,False,"[-0.03329618829231788, 0.04508088388795347]"
chosen_surprisal__cusum_top5,chosen_surprisal,cusum_top5,same_channel_top5,steps_11_plus,early,771,0.13229571984435798,0.30609597924773024,0.12710765239948119,0.005188067444876793,False,
