cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,auroc_keepset,delta_top10_share,delta_rank1_share,delta_nnz,cohesion_keepset,cohesion_good,auroc_omega_sparse,omega_sparse_cols,overlap_omega_sparse,cohesion_omega_sparse,J_omega_sparse,steps_omega_sparse,auroc_resid_dep,resid_dep_cols,overlap_resid_dep,cohesion_resid_dep,J_resid_dep,steps_resid_dep,auroc_m_eff,m_eff_cols,overlap_m_eff,cohesion_m_eff,J_m_eff,steps_m_eff,auroc_cohesion_set,cohesion_set_cols,overlap_cohesion_set,cohesion_cohesion_set,J_cohesion_set,steps_cohesion_set,auroc_loading_sum,loading_sum_cols,overlap_loading_sum,cohesion_loading_sum,J_loading_sum,steps_loading_sum,auroc_omega_sparse_free,omega_sparse_free_size,omega_sparse_free_cols,cohesion_omega_sparse_free,auroc_m_eff_free,m_eff_free_size,m_eff_free_cols,cohesion_m_eff_free,auroc_oracle_auroc,overlap_oracle_auroc,cohesion_oracle_auroc,auroc_random_prune,cohesion_random_prune,n_random_prune_failed,frac_inside_omega_sparse,cond_null_omega_sparse,frac_inside_resid_dep,cond_null_resid_dep,frac_inside_m_eff,cond_null_m_eff,frac_inside_cohesion_set,cond_null_cohesion_set,frac_inside_loading_sum,cond_null_loading_sum,frac_inside_oracle_auroc,cond_null_oracle_auroc,frac_inside_greedy,mean_pairwise_jaccard,n_to_drop
lapeigvals_gsm8k_phi35,3,29,17,18,0.7863735440365096,0.7867481779170357,0.7847387780123969,0.6916445276621693,0.35166566432086493,14,0.5312532492883097,0.5050951998362291,0.7789319528642462,epr|trace_length|low_band_power|high_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,0.5503099023846973,0.9327628657002068,1,0.7789319528642462,epr|trace_length|low_band_power|high_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,0.5503099023846973,-1.7014736067355347,1,0.7789319528642462,epr|trace_length|low_band_power|high_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,0.5503099023846973,14.319242630200874,1,0.7890130100129419,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,0.5163116846368178,-0.5163116846368178,1,0.7800899121313263,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8823529411764706,0.5632064047011075,12.528210758011447,1,0.7417069681901778,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8979487292456433,0.7685614058987809,16,epr|trace_length|low_band_power|high_band_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.561118620075759,0.7895579320209793,0.9411764705882353,0.5184179789259106,0.7827069000749267,0.5322662472044769,0,1.0,0.888852941176471,1.0,0.888852941176471,1.0,0.888852941176471,1.0,0.888852941176471,1.0,0.888852941176471,1.0,0.888852941176471,0.9411764705882353,0.9222222222222223,1
lapeigvals_gsm8k_phi35,4,29,17,20,0.8050590760466189,0.8045375218150086,0.8041363262522316,0.56355815311082,0.35290260641979104,18,0.4638212535216361,0.37467554097753203,0.8013680768690699,epr|trace_length|low_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.5266729236410997,0.9366862912125952,3,0.8017692724318469,epr|trace_length|low_band_power|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,0.5054293648687462,-0.6866083231540665,3,0.8055204509438125,trace_length|low_band_power|high_band_power|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.45827629009549087,15.904435527926847,3,0.7940261980702493,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.7647058823529411,0.41670731384299214,-0.41670731384299214,3,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,0.5507136752669068,12.396285634516916,3,0.7816894345148542,7,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8924416356604545,0.8044572827024534,19,epr|trace_length|low_band_power|high_band_power|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.47421921576113646,0.7943471545204709,0.8823529411764706,0.42354705245854674,0.8017315600489457,0.454512155925977,0,1.0,0.7503823529411765,1.0,0.7503823529411765,1.0,0.7503823529411765,1.0,0.7503823529411765,1.0,0.7503823529411765,1.0,0.7503823529411765,0.8823529411764706,0.7546783625730995,3
losnet_hotpotqa_mistral7b,0,29,3,22,0.5501022494887525,0.5559551512587265,0.5494675974895988,0.6604662655855038,0.27892960307940623,22,0.43768451230931826,0.09106135294203649,0.5408645370566251,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.0,0.9976682162569079,0.9992222235599347,19,0.5287356321839081,epr|hurst_exponent|epr_spilled,0.0,0.5183029743601212,-0.0,19,0.5287356321839081,epr|hurst_exponent|epr_spilled,0.0,0.5183029743601212,3.0,19,0.5520062054862139,spectral_entropy|dominant_freq|logprob_margin,0.0,0.12916657771832413,-0.12916657771832413,19,0.5408645370566251,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.0,0.9976682162569079,2.9965013250822388,19,0.5408645370566251,3,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.9976682162569079,0.5494675974895988,22,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.43768451230931826,0.5739369579014173,0.6666666666666666,0.269844397391054,0.5273958112968056,0.399217336405435,0,1.0,0.09316666666666666,1.0,0.09316666666666666,1.0,0.09316666666666666,1.0,0.09316666666666666,1.0,0.09316666666666666,1.0,0.09316666666666666,0.6666666666666666,0.27999999999999997,19
losnet_hotpotqa_mistral7b,1,29,10,23,0.5600448933782266,0.5792648709315376,0.5597643097643097,0.6097983609338513,0.30907673081447296,24,0.44275621349097793,0.25642092366122987,0.5537317620650954,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,0.8508826737801918,0.9825623540741287,13,0.5580808080808081,epr|spectral_entropy|low_band_power|high_band_power|dominant_freq|sw_var_peak|hurst_exponent|epr_spilled|cusum_max_spilled|renyi_entropy_2,0.3,0.4151029261947201,-0.018294818012636105,13,0.5580808080808081,epr|spectral_entropy|low_band_power|high_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max_spilled|mean_top1_logprob|renyi_entropy_2,0.3,0.41510292619472006,9.963543756044448,13,0.558361391694725,spectral_entropy|low_band_power|high_band_power|dominant_freq|hurst_exponent|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.5,0.27008158186495823,-0.27008158186495823,13,0.5537317620650954,epr|sw_var_peak|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,0.8508826737801918,9.223323642260047,13,0.5529601571268238,7,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.9137024208628882,0.5597643097643097,23,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.44275621349097793,0.5787037037037036,0.8,0.4030520412191432,0.5605106621773288,0.41783952189817314,0,1.0,0.34475,1.0,0.34475,1.0,0.34475,1.0,0.34475,1.0,0.34475,1.0,0.34475,0.8,0.3707070707070707,13
losnet_hotpotqa_mistral7b,2,29,15,21,0.5742361111111112,0.5652083333333333,0.5738194444444443,0.6321671646062186,0.31440520069423067,20,0.39508742230168903,0.3523630394354889,0.5717361111111111,epr|spectral_entropy|low_band_power|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.5084463063751147,0.9173118804521025,6,0.583125,epr|spectral_entropy|low_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.41211302132156746,-1.1679265995514023,6,0.583125,epr|spectral_entropy|low_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,0.41211302132156746,12.978882401452534,6,0.5695833333333333,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|sw_var_peak_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.8,0.3129948695157536,-0.3129948695157536,6,0.5786805555555556,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,0.5599787424219869,10.953065566368396,6,0.5638194444444444,3,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.9971008167525534,0.5738194444444443,21,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.39508742230168903,0.5652083333333333,1.0,0.3523630394354889,0.5717472222222222,0.3921449548428174,0,1.0,0.7142333333333333,1.0,0.7142333333333333,1.0,0.7142333333333333,1.0,0.7142333333333333,1.0,0.7142333333333333,1.0,0.7142333333333333,1.0,0.6059505381099809,6
losnet_hotpotqa_mistral7b,3,29,17,22,0.5403004019462662,0.5434031450532403,0.5393131655031379,0.6037582801723458,0.3047686892127297,22,0.4495477391385909,0.42855522177819,0.5340243988435229,epr|low_band_power|high_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7058823529411765,0.5245570379500919,0.9265328300060934,5,0.5322614766236513,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.7058823529411765,0.4260672622556292,-0.9478194427828935,5,0.5322614766236513,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.7058823529411765,0.4260672622556292,15.294534455819038,5,0.5391016148367535,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,0.7058823529411765,0.3903855604178461,-0.3903855604178461,5,0.5358578379521896,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6470588235294118,0.5442433598676889,12.313434857407666,5,0.5290882166278824,8,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9016182612496187,0.5393131655031379,22,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4495477391385909,0.542980043720471,0.9411764705882353,0.44985573267296497,0.5379733446160355,0.44542905718824594,0,1.0,0.7250294117647058,1.0,0.7250294117647058,1.0,0.7250294117647058,1.0,0.7250294117647058,1.0,0.7250294117647058,1.0,0.7250294117647058,0.9411764705882353,0.6153110047846889,5
losnet_hotpotqa_mistral7b,4,29,3,22,0.5860690235690236,0.5812991021324354,0.5846661054994389,0.5739620352372865,0.31414670346014345,22,0.46205178960321164,0.2019754150136377,0.5639029180695847,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.0,0.9978393786678135,0.9992792618303218,19,0.5906986531986531,sw_var_peak|mean_top1_logprob|topk_tail_mass,0.0,0.7711115148034415,-0.0,19,0.594205948372615,cusum_max_energy|mean_top1_logprob|varentropy,0.3333333333333333,0.3996528911022514,3.0,19,0.5281986531986532,high_band_power|hurst_exponent|logprob_margin,0.3333333333333333,0.15680982449039713,-0.15680982449039713,19,0.5639029180695847,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.0,0.9978393786678135,2.9967580769780806,19,0.5639029180695847,3,epr_spilled|mean_top1_logprob|renyi_entropy_2,0.9978393786678135,0.5871212121212122,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4709073277807678,0.5849466891133558,0.3333333333333333,0.5444174150220346,0.5727777777777777,0.47279682532078693,0,1.0,0.0925,1.0,0.0925,1.0,0.0925,1.0,0.0925,1.0,0.0925,1.0,0.0925,0.6666666666666666,0.19999999999999998,19
math500_dsmath7b,0,30,16,24,0.8054802770249925,0.8241493526046372,0.8054802770249925,0.44616267956232614,0.3426091454370372,26,0.4194665921244782,0.2750983663897013,0.7985546522131888,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy,0.375,0.496340935032932,0.9274929167288805,8,0.8036735922914785,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy,0.5625,0.43280522514265957,-0.9110954229571167,8,0.8021680216802167,epr|high_band_power|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.625,0.3818380108698058,15.245469496986955,8,0.8063836193917495,epr|trace_length|high_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|sw_var_peak_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.5,0.3411870454941466,-0.3411870454941466,8,0.8033724781692262,epr|trace_length|low_band_power|high_band_power|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4375,0.5528387217107092,11.689579668474126,8,0.8033724781692262,22,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy,0.4005047962755396,0.8027702499247215,23,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.4099228742313363,0.8217404396266185,0.6875,0.4259796116864064,0.7973020174646192,0.4250049606941897,0,1.0,0.4584375,1.0,0.4584375,1.0,0.4584375,1.0,0.4584375,1.0,0.4584375,1.0,0.4584375,0.6875,0.5473410799726588,8
math500_dsmath7b,1,30,16,23,0.7969444444444445,0.7847222222222222,0.7986111111111112,0.4769397866427101,0.3527037647498792,24,0.41412496941812166,0.32334927757105614,0.783888888888889,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,0.5,0.44237248926389,0.9188779545206432,7,0.8222222222222222,epr|trace_length|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.625,0.4606680399922925,-0.7757288655187935,7,0.7763888888888889,epr|low_band_power|high_band_power|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy,0.625,0.40958515777020155,15.05003344356397,7,0.7780555555555555,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|sw_var_peak_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.625,0.3360966055208402,-0.3360966055208402,7,0.8061111111111112,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.5625,0.5313526061271161,11.457225244187253,7,0.7880555555555555,21,epr|trace_length|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|topk_tail_mass,0.39532851767935473,0.8016666666666666,22,epr|trace_length|low_band_power|high_band_power|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4189652317331214,0.8108333333333333,0.6875,0.4283206846642181,0.7904888888888888,0.40527787782465924,0,1.0,0.56409375,1.0,0.56409375,1.0,0.56409375,1.0,0.56409375,1.0,0.56409375,1.0,0.56409375,0.8125,0.527984387847088,7
math500_dsmath7b,2,30,9,25,0.7893738140417457,0.7910002710761724,0.7896448902141502,0.3766744442510616,0.3269001194075509,29,0.39083125455271983,0.27363190973626295,0.8194632691786392,trace_length|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.6350382696504158,0.9392965828118718,16,0.73597180807807,epr|low_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|hurst_exponent|epr_spilled|mean_logprob_entropy|renyi_entropy_2,0.3333333333333333,0.5015903839731151,-0.022388271828419126,16,0.8162103551097858,trace_length|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.5324217367540998,9.154719036677013,16,0.7422065600433722,spectral_entropy|hl_ratio|dominant_freq|rpdi|sw_var_peak_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|varentropy,0.3333333333333333,0.2300038826818897,-0.2300038826818897,16,0.8013011656275414,epr|trace_length|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,0.7788500321900745,7.898337940287321,16,0.790187042558959,17,epr|trace_length|low_band_power|high_band_power|spectral_centroid|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.47979187601577045,0.785307671455679,24,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3814527508768494,0.7882895093521279,0.6666666666666666,0.3622426193110748,0.7716129032258064,0.38854102747412284,0,1.0,0.2818888888888889,1.0,0.2818888888888889,1.0,0.2818888888888889,1.0,0.2818888888888889,1.0,0.2818888888888889,1.0,0.2818888888888889,0.7777777777777778,0.2535054651231122,16
