cell,family,kind,method,k,lambda,auroc
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,11,10.0,0.7342750533049041
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,11,30.0,0.7355936482998542
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.0,0.7090253619122433
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.003,0.7090814723375605
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.01,0.7094041072831332
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.03,0.7101756256312423
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.1,0.7126024015262036
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,0.3,0.717287622040175
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,1.0,0.7245819773313882
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,3.0,0.7313012007631017
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,10.0,0.7347519919200988
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,12,30.0,0.7358601728201098
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.0,0.7088289754236337
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.003,0.7090253619122433
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.01,0.7093339692514868
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.03,0.7101896532375715
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.1,0.7123919874312648
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,0.3,0.7162215239591516
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,1.0,0.723361575580743
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,3.0,0.7304034339580293
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,10.0,0.7348782403770621
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,13,30.0,0.7362248905846707
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.0,0.7066266412299405
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.003,0.7067949725058916
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.01,0.7072438559084279
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.03,0.70852036808439
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.1,0.711424082594546
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,0.3,0.7151554258781283
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,1.0,0.7227022780832678
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,3.0,0.7301509370441027
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,10.0,0.7349624060150376
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,14,30.0,0.7363511390416337
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.0,0.7077628773426101
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.003,0.7077207945236225
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.01,0.7083520368084391
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.03,0.7092638312198407
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.1,0.7112978341375827
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,0.3,0.7151133430591404
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,1.0,0.7221832566490854
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,3.0,0.7304735719896757
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,10.0,0.7347940747390864
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,15,30.0,0.7363791942542924
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.0,0.7033020985299069
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.003,0.7034423745931995
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.01,0.7038772303894063
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.03,0.7052098529906856
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.1,0.7085343956907194
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,0.3,0.7127847604084838
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,1.0,0.7213135450566717
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,3.0,0.7299264953428347
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,10.0,0.734050611603636
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,16,30.0,0.736028504096061
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.0,0.7017310066210303
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.003,0.7019133655033105
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.01,0.7022921108742004
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.03,0.7035966782628214
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.1,0.7068370553248793
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,0.3,0.7125462911008865
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,1.0,0.7209909101110987
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,3.0,0.7294776119402986
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,10.0,0.7338121422960386
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,17,30.0,0.7351307372909887
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.0,0.7018853102906519
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.003,0.7020816967792616
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.01,0.7027269666704073
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.03,0.703526540231175
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.1,0.7071737178767815
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,0.3,0.7131494781730445
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,1.0,0.7214538211199641
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,3.0,0.728032768488385
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,10.0,0.7327600718213445
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,18,30.0,0.7348081023454156
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.0,0.7029654359780046
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.003,0.7030776568286388
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.01,0.7034984850185164
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.03,0.7044663898552352
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.1,0.707917181012232
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,0.3,0.7127146223768376
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,1.0,0.7210189653237571
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,3.0,0.7278083267871172
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,10.0,0.7325496577264057
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_obs,19,30.0,0.7342890809112332
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.0,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.003,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.01,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.03,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.1,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,0.3,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,1.0,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,3.0,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,10.0,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,1,30.0,0.7292391426327012
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.0,0.7297441364605542
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.003,0.7298423297048591
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.01,0.7301509370441027
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.03,0.7307400965099315
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.1,0.73246549208843
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,0.3,0.7342750533049042
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,1.0,0.7355094826618787
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,3.0,0.7357058691504881
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,10.0,0.7357619795758051
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,2,30.0,0.7357900347884637
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.0,0.7307260689036023
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.003,0.7307962069352485
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.01,0.7311188418808214
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.03,0.7313853664010772
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.1,0.7322971608124789
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,0.3,0.733671866232746
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,1.0,0.7350746268656716
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,3.0,0.7355515654808662
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,10.0,0.735972393670744
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,3,30.0,0.7360986421277074
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.0,0.7314274492200651
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.003,0.7315536976770284
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.01,0.7318482774099427
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.03,0.7320306362922231
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.1,0.7325356301200765
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,0.3,0.7342469980922455
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,1.0,0.7357619795758051
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,3.0,0.7363230838289755
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,10.0,0.736842105263158
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,4,30.0,0.7368000224441702
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.0,0.7310346762428459
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.003,0.731203007518797
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.01,0.7315677252833577
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.03,0.7316098081023452
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.1,0.7324795196947592
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,0.3,0.7341908876669286
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,1.0,0.7357900347884637
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,3.0,0.7364914151049264
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,10.0,0.7371927954213893
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,5,30.0,0.7372629334530354
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.0,0.7309925934238581
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.003,0.731203007518797
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.01,0.7315536976770285
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.03,0.7315396700706991
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.1,0.7327179890023566
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,0.3,0.73416283245427
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,1.0,0.7355655930871956
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,3.0,0.7367018291998653
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,10.0,0.7373050162720234
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,6,30.0,0.7377118168555717
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.0,0.7310206486365166
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.003,0.7313012007631019
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.01,0.7315677252833576
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.03,0.7315116148580405
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.1,0.7328722926719784
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,0.3,0.7341768600605993
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,1.0,0.7355655930871955
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,3.0,0.736631691168219
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,10.0,0.7375014027606329
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,7,30.0,0.7377959824935474
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.0,0.7310767590618337
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.003,0.7312450903377847
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.01,0.7313853664010773
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.03,0.7317080013466501
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.1,0.7330406239479295
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,0.3,0.7342750533049042
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,1.0,0.7359303108517562
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,3.0,0.737290988665694
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,10.0,0.738048479407474
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,8,30.0,0.7385254180226686
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.0,0.7310907866681631
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.003,0.731203007518797
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.01,0.7312871731567725
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.03,0.7316518909213332
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.1,0.7330967343732466
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,0.3,0.7342469980922457
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,1.0,0.7359443384580854
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,3.0,0.7373751543036697
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,10.0,0.737347099091011
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,9,30.0,0.7371226573897429
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.0,0.7310487038491751
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.003,0.7312591179441139
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.01,0.7313012007631019
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.03,0.7317080013466501
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.1,0.7330265963416003
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,0.3,0.7344433845808551
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,1.0,0.7359443384580855
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,3.0,0.7372208506340479
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,10.0,0.7377538996745595
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,10,30.0,0.7373611266973403
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.0,0.7310487038491751
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.003,0.7312731455504432
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.01,0.7313012007631018
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.03,0.7316659185276625
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.1,0.7331107619795758
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,0.3,0.7343872741555382
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,1.0,0.7360144764897318
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,3.0,0.7372489058467062
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,10.0,0.7377538996745596
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,11,30.0,0.7373330714846819
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.0,0.731034676242846
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.003,0.7312170351251263
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.01,0.7313853664010773
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.03,0.7317360565593087
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.1,0.7333632588935024
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,0.3,0.7347519919200988
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,1.0,0.7361687801593537
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,3.0,0.737122657389743
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,10.0,0.7374032095163281
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,12,30.0,0.7372629334530355
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.0,0.7314134216137359
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.003,0.7314695320390528
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.01,0.731469532039053
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.03,0.7320025810795645
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.1,0.733124789585905
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,0.3,0.7346117158568062
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,1.0,0.7359162832454271
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,3.0,0.7370525193580966
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,10.0,0.7377538996745596
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,13,30.0,0.7375855683986083
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.0,0.7313292559757602
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.003,0.7313853664010772
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.01,0.7314414768263943
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.03,0.731862305016272
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.1,0.7331107619795758
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,0.3,0.7346257434631355
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,1.0,0.7356076759061835
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,3.0,0.736519470317585
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,10.0,0.7368421052631579
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,14,30.0,0.7367018291998654
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.0,0.7306138480529683
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.003,0.7308523173605657
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.01,0.7309925934238581
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.03,0.7318342498036136
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.1,0.7326478509707104
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,0.3,0.7342890809112332
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,1.0,0.7353832342049152
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,3.0,0.7361687801593536
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,10.0,0.736743912018853
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,15,30.0,0.7368280776568286
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.0,0.7306839860846144
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.003,0.7306419032656267
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.01,0.7309645382111996
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.03,0.7317500841656379
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.1,0.7325356301200763
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,0.3,0.7342189428795871
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,1.0,0.7348922679833914
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,3.0,0.7353832342049152
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,10.0,0.7357619795758051
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,16,30.0,0.7358742004264391
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.0,0.7306839860846144
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.003,0.7307120412972731
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.01,0.7309084277858826
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.03,0.7316659185276624
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.1,0.7325075749074178
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,0.3,0.7346257434631355
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,1.0,0.7354393446302322
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,3.0,0.7358180900011221
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,10.0,0.7360144764897318
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,17,30.0,0.7362108629783413
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.0,0.7314835596453821
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.003,0.7316378633150038
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.01,0.7317641117719671
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.03,0.732353271237796
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.1,0.7337981146897092
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,0.3,0.7349624060150376
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,1.0,0.7359022556390977
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,3.0,0.7360986421277073
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,10.0,0.7355796206935249
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,18,30.0,0.735313096173269
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.0,0.7310487038491752
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.003,0.7312450903377848
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.01,0.731371338794748
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.03,0.7323252160251376
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.1,0.7334614521378072
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,0.3,0.7345556054314892
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,1.0,0.7352710133542812
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,3.0,0.7352710133542812
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,10.0,0.7351167096846594
epr_triviaqa_mistral24b,triviaqa,sweep,uclean_clean,19,30.0,0.7352149029289643
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.0,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.003,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.01,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.03,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.1,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,0.3,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,1.0,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,3.0,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,10.0,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,1,30.0,0.7287481764111772
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.0,0.581486365166648
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.003,0.5819913589945012
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.01,0.5830013466502075
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.03,0.5861715856806193
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.1,0.5972253394680731
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,0.3,0.6224048928290877
epr_triviaqa_mistral24b,triviaqa,sweep,ul_obs,2,1.0,0.6683312759510718
