source,world,unit,group,family,repetition,n_train,n_test,n_features,upcr_n_kept,n_domain_donors,n_domain_donor_labels,n_all_donors,n_all_donor_labels,domain_shared_upcr_coefficient,domain_shared_residual_norm,budget,method,auc,delta_vs_upcr,n_target_labels,n_donor_labels_used,selected_positive_rate,selected_both_classes,converged,head_coefficient_upcr,head_coefficient_correction,prior_coefficient_upcr,prior_coefficient_correction
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,upcr,0.989594190813703,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,pooled_domain_lofo,0.9831491904662637,-0.006445000347439334,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,pooled_all_lofo,0.9897679104996179,0.00017371968591484155,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,local_controlled2,0.9884997567924397,-0.001094434021263302,10,0,0.5,1,1,1.193731351358812,-0.12702669897943822,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,local_uniform2,0.9892641234104649,-0.00033006740323815453,10,0,0.3,1,1,1.1301938465854218,0.05163846433066381,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,local_active2,0.9883607810437078,-0.0012334097699951974,10,0,0.5,1,1,1.088565222007668,0.11494472474440506,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,hybrid_domain_uniform,0.9815509693558475,-0.00804322145785552,10,160,0.3,1,1,1.8069150614465364,0.46456891870641404,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,10,hybrid_domain_active,0.9889340560072268,-0.000660134806476198,10,160,0.5,1,1,1.8540807435737858,-0.10986649878538303,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,upcr,0.989594190813703,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,pooled_domain_lofo,0.9831491904662637,-0.006445000347439334,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,pooled_all_lofo,0.9897679104996179,0.00017371968591484155,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,local_controlled2,0.9883781530122994,-0.0012160378014036688,20,0,0.5,1,1,1.3525462369437047,0.14171017587434467,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,local_uniform2,0.9892293794732818,-0.00036481134042121166,20,0,0.35,1,1,1.2479616108019829,0.088952962918781,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,local_active2,0.9879785977346952,-0.0016155930790078266,20,0,0.5,1,1,1.2465550067949744,0.1459392188870144,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,hybrid_domain_uniform,0.9800222361197971,-0.009571954693905926,20,160,0.35,1,1,1.8535733411149287,0.5209708600398704,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,20,hybrid_domain_active,0.9880307136404698,-0.0015634771732332409,20,160,0.55,1,1,1.8804281659915716,-0.17827763882682193,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,upcr,0.989594190813703,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,pooled_domain_lofo,0.9831491904662637,-0.006445000347439334,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,pooled_all_lofo,0.9897679104996179,0.00017371968591484155,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,local_controlled2,0.9875790424570912,-0.0020151483566118733,40,0,0.525,1,1,1.4706838214322846,-0.2019344951784949,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,local_uniform2,0.9891772635675075,-0.0004169272461955753,40,0,0.475,1,1,1.519895526487684,0.12401140448583761,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,local_active2,0.9894378430963797,-0.00015634771732331298,40,0,0.5,1,1,1.5073751542915192,0.05935173997831459,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,hybrid_domain_uniform,0.9851469668542839,-0.0044472239594191,40,160,0.475,1,1,2.0666683797902485,0.40116965529487886,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,40,hybrid_domain_active,0.9895768188451115,-1.7371968591528564e-05,40,160,0.5,1,1,2.050145665817386,0.049115327188721886,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,upcr,0.989594190813703,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,pooled_domain_lofo,0.9831491904662637,-0.006445000347439334,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,pooled_all_lofo,0.9897679104996179,0.00017371968591484155,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,local_controlled2,0.9884128969494823,-0.0011812938642207227,80,0,0.5125,1,1,1.9143549598149814,-0.20921024969777594,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,local_uniform2,0.9894030991591967,-0.0001910916545063701,80,0,0.5125,1,1,1.8052409037725892,0.06531337040593366,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,local_active2,0.989524702939337,-6.948787436600323e-05,80,0,0.5125,1,1,1.8398505271633416,0.029601668040564334,1.0,0.0
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,hybrid_domain_uniform,0.9868146758390661,-0.0027795149746369097,80,160,0.5125,1,1,2.3121011268109912,0.3551305666695857,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s07,synthetic,family1,8,720,480,18,6,8,160,8,160,1.7491188925732442,0.4044711163400691,80,hybrid_domain_active,0.989594190813703,0.0,80,160,0.5,1,1,2.2813158013384127,-0.01665561316969863,1.7491188925732442,0.4097276889453327
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_controlled2,0.9888945671829548,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_uniform2,0.9888945671829548,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_active2,0.9888945671829548,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,hybrid_domain_uniform,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,1.7726336888256211,0.3528799697632546,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,hybrid_domain_active,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,1.7726336888256211,0.3528799697632546,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,local_controlled2,0.9889731897161727,7.862253321788693e-05,5,0,0.4,1,1,1.075993070507065,0.029149445159637785,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,local_uniform2,0.9886586995833005,-0.0002358675996542159,5,0,0.6,1,1,1.0844714994214038,-0.027958931361931914,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,local_active2,0.9889731897161728,7.862253321799795e-05,5,0,0.0,0,1,1.0071243192504296,0.01593336908466064,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,hybrid_domain_uniform,0.9791060617973111,-0.009788505385643687,5,160,0.6,1,1,1.8265583939109684,0.40164215818801813,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,5,hybrid_domain_active,0.9861820897869329,-0.002712477396021873,5,160,0.2,1,1,1.8226867065249612,0.18289287141657626,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,local_controlled2,0.9876562622847708,-0.001238304898183995,10,0,0.3,1,1,1.1593457123751243,-0.09292892317043716,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,local_uniform2,0.9887962890164321,-9.827816652263621e-05,10,0,0.3,1,1,1.1595261866186526,-0.013057895888883082,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,local_active2,0.9882655869172106,-0.0006289802657442056,10,0,0.3,1,1,1.10472405431631,0.09679342501072662,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,hybrid_domain_uniform,0.9796564195298373,-0.009238147653117479,10,160,0.3,1,1,1.8688254529404404,0.39506847098403747,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,10,hybrid_domain_active,0.9889142228162592,1.965563330441622e-05,10,160,0.4,1,1,1.8675870866301798,0.007331916686254731,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,local_controlled2,0.9886586995833005,-0.0002358675996542159,20,0,0.35,1,1,1.3167557347068761,-0.03335602401300138,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,local_uniform2,0.9887766333831275,-0.00011793379982727448,20,0,0.3,1,1,1.3043001579618287,-0.026650558192390435,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,local_active2,0.9879904080509475,-0.000904159132007254,20,0,0.4,1,1,1.2816143147902384,0.1342477405948205,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,hybrid_domain_uniform,0.9814647377938517,-0.007429829389103082,20,160,0.3,1,1,1.9703124379520507,0.3710389393122702,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,20,hybrid_domain_active,0.9893269911156537,0.0004324239326989332,20,160,0.3,1,1,1.8842513949888071,-0.1383005629412063,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,local_controlled2,0.9879314411510339,-0.0009631260319208357,40,0,0.325,1,1,1.5094699020084086,-0.10918495638482449,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,local_uniform2,0.9888159446497367,-7.862253321810897e-05,40,0,0.25,1,1,1.494062817996778,-0.02152257722608136,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,local_active2,0.9887569777498231,-0.0001375894331316907,40,0,0.4,1,1,1.5429492414677224,0.08586113569059312,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,hybrid_domain_uniform,0.9801478103624499,-0.008746756820504853,40,160,0.25,1,1,2.09250664647009,0.4317791859931442,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,40,hybrid_domain_active,0.9890125009827817,0.00011793379982694141,40,160,0.275,1,1,2.0039235379076135,-0.20375840396115655,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,upcr,0.9888945671829548,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,pooled_domain_lofo,0.980619545561758,-0.008275021621196754,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,pooled_all_lofo,0.9838627250570013,-0.005031842125953423,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,local_controlled2,0.9883442094504286,-0.0005503577325262077,80,0,0.325,1,1,1.8260868819850828,0.13878260286501803,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,local_uniform2,0.988167308750688,-0.0007272584322667308,80,0,0.325,1,1,1.7639840951535444,-0.09939567992660156,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,local_active2,0.9889535340828681,5.896689991335968e-05,80,0,0.4,1,1,1.8276657311311728,0.05852394247448482,1.0,0.0
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,hybrid_domain_uniform,0.9857693214875384,-0.00312524569541639,80,160,0.325,1,1,2.2672871279290465,0.2557109247335591,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s08,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,80,hybrid_domain_active,0.9892680242157402,0.0003734570327854625,80,160,0.2875,1,1,2.283475543190734,-0.17036083907569413,1.7726336888256211,0.3528799697632546
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,upcr,0.9886429398148149,0.0,0,0,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,pooled_domain_lofo,0.9828197337962963,-0.005823206018518601,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,pooled_all_lofo,0.981372974537037,-0.007269965277777901,0,160,nan,0,1,nan,nan,nan,nan
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_controlled2,0.9886429398148149,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_uniform2,0.9886429398148149,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,local_active2,0.9886429398148149,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,hybrid_domain_uniform,0.9828197337962963,-0.005823206018518601,0,160,nan,0,1,1.7726336888256211,0.3344360687113141,1.7726336888256211,0.3344360687113141
synthetic,family_shift,s09,synthetic,family2,8,720,480,18,6,8,160,8,160,1.7726336888256211,0.3619224422524856,0,hybrid_domain_active,0.9828197337962963,-0.005823206018518601,0,160,nan,0,1,1.7726336888256211,0.3344360687113141,1.7726336888256211,0.3344360687113141
